position_id,trade_id,security,portfolio,expected_quantity,actual_quantity,as_of_date,source,split
5282,TRD105281,MARUTI,EQ-INDEX-04,100,100,2026-08-04,CUSTODIAN,TEST
5283,TRD105282,RELIANCE,EQ-INDEX-04,500,500,2026-08-17,CUSTODIAN,TEST
5284,TRD105283,LT,EQ-INDEX-04,100,100,2026-08-18,CUSTODIAN,TRAIN
5285,TRD105284,MARUTI,EQ-INDEX-04,2000,2000,2026-08-04,CUSTODIAN,TEST
5286,TRD105285,WIPRO,EQ-ALPHA-03,1500,1500,2026-08-05,CUSTODIAN,TRAIN
5287,TRD105286,KOTAKBANK,EQ-INDEX-04,1500,1500,2026-08-02,CUSTODIAN,TRAIN
5288,TRD105287,KOTAKBANK,EQ-CORE-01,1000,1000,2026-08-13,CUSTODIAN,TRAIN
5289,TRD105288,INFY,EQ-ALPHA-03,100,100,2026-08-05,CUSTODIAN,TEST
5290,TRD105289,HDFCBANK,EQ-CORE-02,2000,2480,2026-08-18,CUSTODIAN,TRAIN
5291,TRD105290,RELIANCE,EQ-INDEX-04,100,130,2026-08-05,CUSTODIAN,TRAIN
5292,TRD105291,TATASTEEL,EQ-CORE-01,1500,1500,2026-08-08,CUSTODIAN,TEST
5293,TRD105292,WIPRO,EQ-INDEX-04,200,200,2026-08-18,CUSTODIAN,TRAIN
5294,TRD105293,ITC,EQ-ALPHA-03,2000,2000,2026-08-13,CUSTODIAN,TRAIN
5295,TRD105294,HDFCBANK,EQ-INDEX-04,500,500,2026-08-21,CUSTODIAN,TEST
5296,TRD105295,INFY,EQ-CORE-02,1000,1000,2026-08-03,CUSTODIAN,TRAIN
5297,TRD105296,WIPRO,EQ-CORE-01,1500,3300,2026-08-15,CUSTODIAN,TRAIN
5298,TRD105297,BHARTIARTL,EQ-INDEX-04,2000,2000,2026-08-04,CUSTODIAN,TRAIN
5299,TRD105298,HDFCBANK,EQ-CORE-01,1000,1000,2026-08-03,CUSTODIAN,TRAIN
5300,TRD105299,HINDUNILVR,EQ-INDEX-04,2000,2000,2026-08-03,CUSTODIAN,TRAIN
5301,TRD105300,LT,EQ-ALPHA-03,2000,2000,2026-08-09,CUSTODIAN,TRAIN
5302,TRD105301,BHARTIARTL,EQ-ALPHA-03,250,250,2026-08-21,CUSTODIAN,TEST
5303,TRD105302,ICICIBANK,EQ-CORE-02,2000,2000,2026-08-05,CUSTODIAN,TRAIN
5304,TRD105303,AXISBANK,EQ-INDEX-04,500,500,2026-08-13,CUSTODIAN,TEST
5305,TRD105304,AXISBANK,EQ-CORE-02,250,322,2026-08-06,CUSTODIAN,TEST
5306,TRD105305,ITC,EQ-CORE-02,2000,2000,2026-08-12,CUSTODIAN,TRAIN
5307,TRD105306,KOTAKBANK,EQ-CORE-01,2000,2000,2026-08-22,CUSTODIAN,TRAIN
5308,TRD105307,SBIN,EQ-INDEX-04,2000,2480,2026-08-17,CUSTODIAN,TRAIN
5309,TRD105308,ITC,EQ-ALPHA-03,750,750,2026-08-06,CUSTODIAN,TEST
5310,TRD105309,ICICIBANK,EQ-CORE-01,1000,1000,2026-08-09,CUSTODIAN,TRAIN
5311,TRD105310,WIPRO,EQ-CORE-02,1000,1000,2026-08-03,CUSTODIAN,TRAIN
5312,TRD105311,INFY,EQ-CORE-02,100,100,2026-08-18,CUSTODIAN,TRAIN
5313,TRD105312,AXISBANK,EQ-CORE-02,1000,1000,2026-08-13,CUSTODIAN,TRAIN
5314,TRD105313,HDFCBANK,EQ-INDEX-04,500,645,2026-08-15,CUSTODIAN,TRAIN
5315,TRD105314,RELIANCE,EQ-ALPHA-03,1000,1000,2026-08-14,CUSTODIAN,TRAIN
5316,TRD105315,HINDUNILVR,EQ-CORE-01,750,750,2026-08-05,CUSTODIAN,TRAIN
5317,TRD105316,ICICIBANK,EQ-ALPHA-03,250,250,2026-08-20,CUSTODIAN,TRAIN
5318,TRD105317,SBIN,EQ-CORE-01,750,750,2026-08-06,CUSTODIAN,TRAIN
5319,TRD105318,MARUTI,EQ-INDEX-04,200,138,2026-08-22,CUSTODIAN,TRAIN
5320,TRD105319,HDFCBANK,EQ-CORE-02,250,250,2026-08-22,CUSTODIAN,TRAIN
5321,TRD105320,ITC,EQ-CORE-01,1000,1000,2026-08-11,CUSTODIAN,TRAIN
5322,TRD105321,TCS,EQ-ALPHA-03,1000,1000,2026-08-03,CUSTODIAN,TRAIN
5323,TRD105322,SBIN,EQ-ALPHA-03,1500,1500,2026-08-04,CUSTODIAN,TRAIN
5324,TRD105323,BHARTIARTL,EQ-ALPHA-03,250,250,2026-08-12,CUSTODIAN,TRAIN
5325,TRD105324,INFY,EQ-ALPHA-03,100,100,2026-08-05,CUSTODIAN,TRAIN
5326,TRD105325,HINDUNILVR,EQ-CORE-02,1500,1500,2026-08-07,CUSTODIAN,TRAIN
5327,TRD105326,RELIANCE,EQ-CORE-02,2000,2000,2026-08-04,CUSTODIAN,TRAIN
5328,TRD105327,HDFCBANK,EQ-ALPHA-03,750,750,2026-08-03,CUSTODIAN,TRAIN
5329,TRD105328,ITC,EQ-CORE-01,100,100,2026-08-03,CUSTODIAN,TRAIN
5330,TRD105329,TATASTEEL,EQ-CORE-01,200,0,2026-08-20,MISSING,TEST
5331,TRD105330,HDFCBANK,EQ-CORE-01,1000,1000,2026-08-10,CUSTODIAN,TRAIN
5332,TRD105331,RELIANCE,EQ-INDEX-04,250,250,2026-08-22,CUSTODIAN,TRAIN
5333,TRD105332,BHARTIARTL,EQ-ALPHA-03,200,200,2026-08-03,CUSTODIAN,TRAIN
5334,TRD105333,ICICIBANK,EQ-CORE-01,200,200,2026-08-12,CUSTODIAN,TRAIN
5335,TRD105334,HDFCBANK,EQ-CORE-01,500,500,2026-08-13,CUSTODIAN,TRAIN
5336,TRD105335,LT,EQ-ALPHA-03,1000,1000,2026-08-21,CUSTODIAN,TEST
5337,TRD105336,WIPRO,EQ-CORE-01,1000,1000,2026-08-16,CUSTODIAN,TEST
5338,TRD105337,WIPRO,EQ-ALPHA-03,2000,2000,2026-08-20,CUSTODIAN,TRAIN
5339,TRD105338,WIPRO,EQ-CORE-01,750,750,2026-08-07,CUSTODIAN,TRAIN
5340,TRD105339,KOTAKBANK,EQ-ALPHA-03,750,750,2026-08-20,CUSTODIAN,TRAIN
5341,TRD105340,ICICIBANK,EQ-ALPHA-03,200,200,2026-08-04,CUSTODIAN,TRAIN
5342,TRD105341,TATASTEEL,EQ-INDEX-04,500,500,2026-08-11,CUSTODIAN,TRAIN
5343,TRD105342,INFY,EQ-CORE-01,100,100,2026-08-07,CUSTODIAN,TRAIN
5344,TRD105343,ITC,EQ-ALPHA-03,750,750,2026-08-06,CUSTODIAN,TRAIN
5345,TRD105344,BHARTIARTL,EQ-CORE-01,1500,1500,2026-08-21,CUSTODIAN,TRAIN
5346,TRD105345,ITC,EQ-CORE-02,250,250,2026-08-21,CUSTODIAN,TRAIN
5347,TRD105346,ITC,EQ-ALPHA-03,1000,1000,2026-08-05,CUSTODIAN,TRAIN
5348,TRD105347,WIPRO,EQ-CORE-02,200,200,2026-08-12,CUSTODIAN,TRAIN
5349,TRD105348,LT,EQ-CORE-01,100,100,2026-08-06,CUSTODIAN,TEST
5350,TRD105349,TATASTEEL,EQ-CORE-02,250,250,2026-08-13,CUSTODIAN,TRAIN
5351,TRD105350,ICICIBANK,EQ-CORE-02,250,250,2026-08-02,CUSTODIAN,TRAIN
5352,TRD105351,TATASTEEL,EQ-CORE-01,750,750,2026-08-14,CUSTODIAN,TRAIN
5353,TRD105352,HINDUNILVR,EQ-CORE-02,250,250,2026-08-06,CUSTODIAN,TEST
5354,TRD105353,INFY,EQ-INDEX-04,500,500,2026-08-16,CUSTODIAN,TRAIN
5355,TRD105354,BHARTIARTL,EQ-CORE-02,100,100,2026-08-06,CUSTODIAN,TEST
5356,TRD105355,KOTAKBANK,EQ-CORE-01,1500,1500,2026-08-17,CUSTODIAN,TRAIN
5357,TRD105356,ITC,EQ-ALPHA-03,250,250,2026-08-16,CUSTODIAN,TRAIN
5358,TRD105357,HINDUNILVR,EQ-CORE-02,750,750,2026-08-03,CUSTODIAN,TRAIN
5359,TRD105358,WIPRO,EQ-CORE-01,100,100,2026-08-13,CUSTODIAN,TRAIN
5360,TRD105359,TATASTEEL,EQ-ALPHA-03,250,250,2026-08-16,CUSTODIAN,TRAIN
5361,TRD105360,INFY,EQ-CORE-02,1500,1500,2026-08-04,CUSTODIAN,TRAIN
5362,TRD105361,ITC,EQ-ALPHA-03,1500,1500,2026-08-09,CUSTODIAN,TEST
5363,TRD105362,HDFCBANK,EQ-CORE-02,200,200,2026-08-07,CUSTODIAN,TRAIN
5364,TRD105363,KOTAKBANK,EQ-INDEX-04,500,500,2026-08-22,CUSTODIAN,TRAIN
5365,TRD105364,LT,EQ-CORE-02,100,100,2026-08-03,CUSTODIAN,TEST
5366,TRD105365,SBIN,EQ-ALPHA-03,2000,2000,2026-08-09,CUSTODIAN,TEST
5367,TRD105366,TCS,EQ-CORE-02,200,200,2026-08-20,CUSTODIAN,TRAIN
5368,TRD105367,KOTAKBANK,EQ-INDEX-04,500,500,2026-08-11,CUSTODIAN,TRAIN
5369,TRD105368,SBIN,EQ-INDEX-04,100,117,2026-08-22,CUSTODIAN,TRAIN
5370,TRD105369,SBIN,EQ-ALPHA-03,100,100,2026-08-19,CUSTODIAN,TRAIN
5371,TRD105370,HDFCBANK,EQ-INDEX-04,1000,1000,2026-08-18,CUSTODIAN,TRAIN
5372,TRD105371,HINDUNILVR,EQ-ALPHA-03,200,200,2026-08-02,CUSTODIAN,TRAIN
5373,TRD105372,AXISBANK,EQ-CORE-02,750,518,2026-08-13,CUSTODIAN,TRAIN
5374,TRD105373,TATASTEEL,EQ-CORE-02,1000,1000,2026-08-12,CUSTODIAN,TRAIN
5375,TRD105374,WIPRO,EQ-ALPHA-03,100,129,2026-08-21,CUSTODIAN,TRAIN
5376,TRD105375,TCS,EQ-CORE-01,1500,1500,2026-08-13,CUSTODIAN,TRAIN
5377,TRD105376,AXISBANK,EQ-CORE-02,1500,1500,2026-08-12,CUSTODIAN,TRAIN
5378,TRD105377,HDFCBANK,EQ-ALPHA-03,1500,1170,2026-08-21,CUSTODIAN,TRAIN
5379,TRD105378,ICICIBANK,EQ-CORE-02,200,200,2026-08-17,CUSTODIAN,TRAIN
5380,TRD105379,ICICIBANK,EQ-INDEX-04,250,250,2026-08-17,CUSTODIAN,TRAIN
5381,TRD105380,WIPRO,EQ-CORE-01,500,500,2026-08-07,CUSTODIAN,TRAIN
5382,TRD105381,LT,EQ-CORE-02,200,200,2026-08-18,CUSTODIAN,TRAIN
5383,TRD105382,MARUTI,EQ-CORE-01,750,750,2026-08-12,CUSTODIAN,TRAIN
5384,TRD105383,TATASTEEL,EQ-INDEX-04,250,0,2026-08-12,MISSING,TRAIN
5385,TRD105384,HINDUNILVR,EQ-CORE-01,2000,2000,2026-08-08,CUSTODIAN,TRAIN
5386,TRD105385,AXISBANK,EQ-INDEX-04,500,500,2026-08-05,CUSTODIAN,TEST
5387,TRD105386,HDFCBANK,EQ-ALPHA-03,100,100,2026-08-12,CUSTODIAN,TRAIN
5388,TRD105387,RELIANCE,EQ-CORE-01,500,500,2026-08-19,CUSTODIAN,TRAIN
5389,TRD105388,WIPRO,EQ-CORE-01,1500,1500,2026-08-13,CUSTODIAN,TRAIN
5390,TRD105389,TATASTEEL,EQ-ALPHA-03,100,100,2026-08-18,CUSTODIAN,TEST
5391,TRD105390,WIPRO,EQ-CORE-01,750,750,2026-08-04,CUSTODIAN,TEST
5392,TRD105391,LT,EQ-INDEX-04,750,2025,2026-08-04,CUSTODIAN,TEST
5393,TRD105392,KOTAKBANK,EQ-INDEX-04,500,500,2026-08-04,CUSTODIAN,TRAIN
5394,TRD105393,HDFCBANK,EQ-ALPHA-03,250,250,2026-08-10,CUSTODIAN,TEST
5395,TRD105394,ICICIBANK,EQ-CORE-02,500,500,2026-08-11,CUSTODIAN,TRAIN
5396,TRD105395,RELIANCE,EQ-ALPHA-03,1500,1500,2026-08-03,CUSTODIAN,TRAIN
5397,TRD105396,RELIANCE,EQ-CORE-02,200,200,2026-08-11,CUSTODIAN,TEST
5398,TRD105397,HDFCBANK,EQ-ALPHA-03,1000,1000,2026-08-16,CUSTODIAN,TRAIN
5399,TRD105398,RELIANCE,EQ-CORE-02,2000,2000,2026-08-06,CUSTODIAN,TEST
5400,TRD105399,AXISBANK,EQ-CORE-01,1000,1000,2026-08-16,CUSTODIAN,TRAIN
5401,TRD105400,BHARTIARTL,EQ-INDEX-04,200,200,2026-08-21,CUSTODIAN,TEST
5402,TRD105401,ITC,EQ-CORE-01,1500,1500,2026-08-16,CUSTODIAN,TRAIN
5403,TRD105402,LT,EQ-CORE-02,2000,2000,2026-08-04,CUSTODIAN,TRAIN
5404,TRD105403,LT,EQ-CORE-02,500,500,2026-08-22,CUSTODIAN,TRAIN
5405,TRD105404,ICICIBANK,EQ-CORE-01,2000,2000,2026-08-10,CUSTODIAN,TEST
5406,TRD105405,SBIN,EQ-CORE-01,1000,1000,2026-08-15,CUSTODIAN,TRAIN
5407,TRD105406,MARUTI,EQ-CORE-01,500,500,2026-08-19,CUSTODIAN,TEST
5408,TRD105407,AXISBANK,EQ-CORE-01,1500,1500,2026-08-03,CUSTODIAN,TRAIN
5409,TRD105408,TATASTEEL,EQ-CORE-02,2000,2000,2026-08-18,CUSTODIAN,TRAIN
5410,TRD105409,HINDUNILVR,EQ-CORE-02,1000,1000,2026-08-14,CUSTODIAN,TRAIN
5411,TRD105410,SBIN,EQ-CORE-02,750,750,2026-08-21,CUSTODIAN,TRAIN
5412,TRD105411,ITC,EQ-CORE-01,200,200,2026-08-12,CUSTODIAN,TEST
5413,TRD105412,HDFCBANK,EQ-CORE-02,1000,1000,2026-08-16,CUSTODIAN,TEST
5414,TRD105413,WIPRO,EQ-CORE-02,2000,2000,2026-08-04,CUSTODIAN,TEST
5415,TRD105414,LT,EQ-ALPHA-03,750,975,2026-08-13,CUSTODIAN,TRAIN
5416,TRD105415,HINDUNILVR,EQ-CORE-01,500,500,2026-08-10,CUSTODIAN,TRAIN
5417,TRD105416,HINDUNILVR,EQ-CORE-02,1500,1500,2026-08-18,CUSTODIAN,TEST
5418,TRD105417,HINDUNILVR,EQ-CORE-01,200,200,2026-08-03,CUSTODIAN,TRAIN
5419,TRD105418,HINDUNILVR,EQ-CORE-01,250,250,2026-08-02,CUSTODIAN,TRAIN
5420,TRD105419,ITC,EQ-INDEX-04,200,200,2026-08-07,CUSTODIAN,TRAIN
5421,TRD105420,WIPRO,EQ-CORE-01,2000,2000,2026-08-17,CUSTODIAN,TRAIN
5422,TRD105421,TCS,EQ-INDEX-04,100,100,2026-08-11,CUSTODIAN,TRAIN
5423,TRD105422,ITC,EQ-CORE-02,200,200,2026-08-10,CUSTODIAN,TRAIN
5424,TRD105423,INFY,EQ-ALPHA-03,750,750,2026-08-17,CUSTODIAN,TEST
5425,TRD105424,ITC,EQ-INDEX-04,200,200,2026-08-02,CUSTODIAN,TRAIN
5426,TRD105425,HINDUNILVR,EQ-INDEX-04,100,100,2026-08-07,CUSTODIAN,TEST
5427,TRD105426,WIPRO,EQ-INDEX-04,750,750,2026-08-09,CUSTODIAN,TRAIN
5428,TRD105427,INFY,EQ-INDEX-04,750,750,2026-08-15,CUSTODIAN,TRAIN
5429,TRD105428,AXISBANK,EQ-ALPHA-03,100,100,2026-08-22,CUSTODIAN,TRAIN
5430,TRD105429,LT,EQ-CORE-02,200,200,2026-08-16,CUSTODIAN,TRAIN
5431,TRD105430,BHARTIARTL,EQ-CORE-01,250,250,2026-08-02,CUSTODIAN,TRAIN
5432,TRD105431,TATASTEEL,EQ-ALPHA-03,500,500,2026-08-18,CUSTODIAN,TRAIN
5433,TRD105432,INFY,EQ-INDEX-04,500,0,2026-08-10,MISSING,TRAIN
5434,TRD105433,TCS,EQ-CORE-01,200,200,2026-08-13,CUSTODIAN,TRAIN
5435,TRD105434,RELIANCE,EQ-ALPHA-03,100,100,2026-08-09,CUSTODIAN,TRAIN
5436,TRD105435,WIPRO,EQ-INDEX-04,250,250,2026-08-14,CUSTODIAN,TRAIN
5437,TRD105436,RELIANCE,EQ-CORE-01,1000,1000,2026-08-07,CUSTODIAN,TRAIN
5438,TRD105437,HDFCBANK,EQ-CORE-01,200,200,2026-08-12,CUSTODIAN,TRAIN
5439,TRD105438,TCS,EQ-CORE-01,100,100,2026-08-02,CUSTODIAN,TRAIN
5440,TRD105439,TCS,EQ-CORE-02,500,500,2026-08-22,CUSTODIAN,TEST
5441,TRD105440,HINDUNILVR,EQ-CORE-01,100,100,2026-08-06,CUSTODIAN,TRAIN
5442,TRD105441,ICICIBANK,EQ-CORE-02,250,250,2026-08-15,CUSTODIAN,TRAIN
5443,TRD105442,MARUTI,EQ-INDEX-04,500,500,2026-08-06,CUSTODIAN,TRAIN
5444,TRD105443,TCS,EQ-ALPHA-03,1500,1500,2026-08-12,CUSTODIAN,TEST
5445,TRD105444,WIPRO,EQ-ALPHA-03,250,250,2026-08-04,CUSTODIAN,TEST
5446,TRD105445,SBIN,EQ-CORE-02,500,500,2026-08-12,CUSTODIAN,TRAIN
5447,TRD105446,LT,EQ-CORE-01,250,250,2026-08-21,CUSTODIAN,TRAIN
5448,TRD105447,ICICIBANK,EQ-CORE-02,750,750,2026-08-07,CUSTODIAN,TRAIN
5449,TRD105448,SBIN,EQ-CORE-01,1000,1000,2026-08-13,CUSTODIAN,TRAIN
5450,TRD105449,KOTAKBANK,EQ-CORE-01,1000,1000,2026-08-07,CUSTODIAN,TEST
5451,TRD105450,RELIANCE,EQ-CORE-01,2000,2000,2026-08-17,CUSTODIAN,TEST
5452,TRD105451,HINDUNILVR,EQ-ALPHA-03,500,1100,2026-08-11,CUSTODIAN,TEST
5453,TRD105452,ICICIBANK,EQ-ALPHA-03,2000,2000,2026-08-17,CUSTODIAN,TRAIN
5454,TRD105453,AXISBANK,EQ-CORE-01,1500,1500,2026-08-20,CUSTODIAN,TEST
5455,TRD105454,BHARTIARTL,EQ-CORE-01,750,750,2026-08-03,CUSTODIAN,TRAIN
5456,TRD105455,AXISBANK,EQ-CORE-02,250,250,2026-08-19,CUSTODIAN,TRAIN
5457,TRD105456,SBIN,EQ-CORE-02,1000,1000,2026-08-17,CUSTODIAN,TRAIN
5458,TRD105457,TATASTEEL,EQ-CORE-01,750,750,2026-08-14,CUSTODIAN,TRAIN
5459,TRD105458,TCS,EQ-INDEX-04,100,100,2026-08-10,CUSTODIAN,TRAIN
5460,TRD105459,MARUTI,EQ-CORE-02,1000,1000,2026-08-13,CUSTODIAN,TRAIN
5461,TRD105460,RELIANCE,EQ-CORE-02,200,200,2026-08-03,CUSTODIAN,TRAIN
5462,TRD105461,MARUTI,EQ-CORE-02,750,750,2026-08-16,CUSTODIAN,TRAIN
5463,TRD105462,INFY,EQ-INDEX-04,1000,0,2026-08-05,MISSING,TRAIN
5464,TRD105463,HDFCBANK,EQ-CORE-02,200,200,2026-08-03,CUSTODIAN,TRAIN
5465,TRD105464,RELIANCE,EQ-CORE-02,500,500,2026-08-20,CUSTODIAN,TRAIN
5466,TRD105465,ICICIBANK,EQ-CORE-02,250,250,2026-08-20,CUSTODIAN,TRAIN
5467,TRD105466,BHARTIARTL,EQ-ALPHA-03,200,200,2026-08-17,CUSTODIAN,TRAIN
5468,TRD105467,WIPRO,EQ-ALPHA-03,750,750,2026-08-11,CUSTODIAN,TRAIN
5469,TRD105468,MARUTI,EQ-INDEX-04,2000,2000,2026-08-05,CUSTODIAN,TRAIN
5470,TRD105469,WIPRO,EQ-CORE-02,200,200,2026-08-11,CUSTODIAN,TRAIN
5471,TRD105470,WIPRO,EQ-ALPHA-03,200,200,2026-08-06,CUSTODIAN,TRAIN
5472,TRD105471,INFY,EQ-CORE-02,500,500,2026-08-08,CUSTODIAN,TEST
5473,TRD105472,BHARTIARTL,EQ-CORE-01,200,200,2026-08-10,CUSTODIAN,TEST
5474,TRD105473,RELIANCE,EQ-ALPHA-03,750,750,2026-08-14,CUSTODIAN,TRAIN
5475,TRD105474,TCS,EQ-CORE-01,250,250,2026-08-09,CUSTODIAN,TRAIN
5476,TRD105475,RELIANCE,EQ-CORE-02,1000,0,2026-08-06,MISSING,TRAIN
5477,TRD105476,RELIANCE,EQ-ALPHA-03,2000,2000,2026-08-11,CUSTODIAN,TEST
5478,TRD105477,INFY,EQ-INDEX-04,250,250,2026-08-15,CUSTODIAN,TRAIN
5479,TRD105478,INFY,EQ-ALPHA-03,500,500,2026-08-12,CUSTODIAN,TRAIN
5480,TRD105479,TATASTEEL,EQ-CORE-02,500,500,2026-08-16,CUSTODIAN,TRAIN
5481,TRD105480,LT,EQ-CORE-01,500,500,2026-08-20,CUSTODIAN,TRAIN
5482,TRD105481,TCS,EQ-INDEX-04,100,100,2026-08-14,CUSTODIAN,TRAIN
5483,TRD105482,HINDUNILVR,EQ-ALPHA-03,250,250,2026-08-08,CUSTODIAN,TRAIN
5484,TRD105483,TATASTEEL,EQ-INDEX-04,1500,1500,2026-08-12,CUSTODIAN,TRAIN
5485,TRD105484,SBIN,EQ-ALPHA-03,1000,1000,2026-08-05,CUSTODIAN,TRAIN
5486,TRD105485,RELIANCE,EQ-CORE-01,500,0,2026-08-16,MISSING,TRAIN
5487,TRD105486,RELIANCE,EQ-INDEX-04,2000,2000,2026-08-09,CUSTODIAN,TEST
5488,TRD105487,TCS,EQ-CORE-01,250,195,2026-08-08,CUSTODIAN,TRAIN
5489,TRD105488,LT,EQ-INDEX-04,1000,1000,2026-08-07,CUSTODIAN,TEST
5490,TRD105489,AXISBANK,EQ-CORE-01,100,100,2026-08-15,CUSTODIAN,TRAIN
5491,TRD105490,AXISBANK,EQ-INDEX-04,100,100,2026-08-07,CUSTODIAN,TRAIN
5492,TRD105491,MARUTI,EQ-ALPHA-03,250,250,2026-08-05,CUSTODIAN,TRAIN
5493,TRD105492,INFY,EQ-ALPHA-03,500,500,2026-08-22,CUSTODIAN,TRAIN
5494,TRD105493,HINDUNILVR,EQ-ALPHA-03,100,100,2026-08-08,CUSTODIAN,TRAIN
5495,TRD105494,SBIN,EQ-CORE-01,200,0,2026-08-16,MISSING,TRAIN
5496,TRD105495,INFY,EQ-CORE-01,500,500,2026-08-19,CUSTODIAN,TRAIN
5497,TRD105496,MARUTI,EQ-INDEX-04,100,100,2026-08-11,CUSTODIAN,TRAIN
5498,TRD105497,RELIANCE,EQ-CORE-02,250,250,2026-08-10,CUSTODIAN,TRAIN
5499,TRD105498,RELIANCE,EQ-INDEX-04,2000,2000,2026-08-19,CUSTODIAN,TRAIN
5500,TRD105499,LT,EQ-CORE-01,2000,2000,2026-08-19,CUSTODIAN,TRAIN
5501,TRD105500,AXISBANK,EQ-INDEX-04,200,200,2026-08-03,CUSTODIAN,TRAIN
5502,TRD105501,TATASTEEL,EQ-INDEX-04,500,500,2026-08-21,CUSTODIAN,TRAIN
5503,TRD105502,ITC,EQ-CORE-01,250,250,2026-08-12,CUSTODIAN,TEST
5504,TRD105503,HINDUNILVR,EQ-ALPHA-03,250,250,2026-08-09,CUSTODIAN,TRAIN
5505,TRD105504,TATASTEEL,EQ-CORE-02,100,100,2026-08-10,CUSTODIAN,TRAIN
5506,TRD105505,ITC,EQ-CORE-02,1500,1500,2026-08-08,CUSTODIAN,TEST
5507,TRD105506,TCS,EQ-ALPHA-03,1500,0,2026-08-14,MISSING,TRAIN
5508,TRD105507,ITC,EQ-ALPHA-03,1500,1500,2026-08-13,CUSTODIAN,TRAIN
5509,TRD105508,ICICIBANK,EQ-INDEX-04,200,200,2026-08-04,CUSTODIAN,TRAIN
5510,TRD105509,ITC,EQ-INDEX-04,250,250,2026-08-11,CUSTODIAN,TRAIN
5511,TRD105510,KOTAKBANK,EQ-INDEX-04,2000,2000,2026-08-12,CUSTODIAN,TRAIN
5512,TRD105511,RELIANCE,EQ-CORE-02,200,200,2026-08-10,CUSTODIAN,TRAIN
5513,TRD105512,BHARTIARTL,EQ-CORE-02,750,750,2026-08-21,CUSTODIAN,TRAIN
5514,TRD105513,HDFCBANK,EQ-CORE-01,2000,2000,2026-08-10,CUSTODIAN,TRAIN
5515,TRD105514,RELIANCE,EQ-ALPHA-03,2000,2000,2026-08-08,CUSTODIAN,TRAIN
5516,TRD105515,HINDUNILVR,EQ-INDEX-04,2000,2000,2026-08-20,CUSTODIAN,TRAIN
5517,TRD105516,HINDUNILVR,EQ-CORE-02,100,100,2026-08-09,CUSTODIAN,TRAIN
5518,TRD105517,HDFCBANK,EQ-ALPHA-03,1000,1000,2026-08-05,CUSTODIAN,TRAIN
5519,TRD105518,TATASTEEL,EQ-CORE-02,2000,2000,2026-08-04,CUSTODIAN,TRAIN
5520,TRD105519,RELIANCE,EQ-ALPHA-03,1000,1000,2026-08-18,CUSTODIAN,TRAIN
5521,TRD105520,SBIN,EQ-ALPHA-03,500,500,2026-08-11,CUSTODIAN,TEST
5522,TRD105521,BHARTIARTL,EQ-CORE-01,100,100,2026-08-19,CUSTODIAN,TRAIN
5523,TRD105522,TATASTEEL,EQ-CORE-01,2000,2000,2026-08-08,CUSTODIAN,TRAIN
5524,TRD105523,RELIANCE,EQ-CORE-02,500,500,2026-08-10,CUSTODIAN,TRAIN
5525,TRD105524,SBIN,EQ-INDEX-04,500,500,2026-08-18,CUSTODIAN,TRAIN
5526,TRD105525,AXISBANK,EQ-INDEX-04,2000,2000,2026-08-16,CUSTODIAN,TRAIN
5527,TRD105526,BHARTIARTL,EQ-CORE-01,100,100,2026-08-10,CUSTODIAN,TRAIN
5528,TRD105527,HINDUNILVR,EQ-CORE-01,500,500,2026-08-16,CUSTODIAN,TRAIN
5529,TRD105528,WIPRO,EQ-ALPHA-03,200,200,2026-08-17,CUSTODIAN,TRAIN
5530,TRD105529,BHARTIARTL,EQ-CORE-02,2000,2000,2026-08-22,CUSTODIAN,TRAIN
5531,TRD105530,BHARTIARTL,EQ-INDEX-04,250,250,2026-08-13,CUSTODIAN,TRAIN
5532,TRD105531,MARUTI,EQ-INDEX-04,100,100,2026-08-10,CUSTODIAN,TRAIN
5533,TRD105532,TCS,EQ-INDEX-04,250,250,2026-08-19,CUSTODIAN,TEST
5534,TRD105533,TCS,EQ-CORE-02,750,750,2026-08-18,CUSTODIAN,TRAIN
5535,TRD105534,ICICIBANK,EQ-INDEX-04,200,200,2026-08-21,CUSTODIAN,TRAIN
5536,TRD105535,BHARTIARTL,EQ-CORE-01,500,500,2026-08-20,CUSTODIAN,TRAIN
5537,TRD105536,INFY,EQ-CORE-02,500,500,2026-08-20,CUSTODIAN,TEST
5538,TRD105537,SBIN,EQ-CORE-02,100,100,2026-08-05,CUSTODIAN,TRAIN
5539,TRD105538,ICICIBANK,EQ-INDEX-04,750,750,2026-08-11,CUSTODIAN,TRAIN
5540,TRD105539,TATASTEEL,EQ-INDEX-04,2000,2000,2026-08-10,CUSTODIAN,TRAIN
5541,TRD105540,BHARTIARTL,EQ-CORE-02,100,100,2026-08-15,CUSTODIAN,TRAIN
5542,TRD105541,TATASTEEL,EQ-INDEX-04,200,200,2026-08-11,CUSTODIAN,TRAIN
5543,TRD105542,ITC,EQ-INDEX-04,2000,2000,2026-08-14,CUSTODIAN,TRAIN
5544,TRD105543,BHARTIARTL,EQ-CORE-01,1500,1500,2026-08-18,CUSTODIAN,TEST
5545,TRD105544,INFY,EQ-CORE-02,100,100,2026-08-12,CUSTODIAN,TRAIN
5546,TRD105545,ICICIBANK,EQ-INDEX-04,1000,1000,2026-08-07,CUSTODIAN,TRAIN
5547,TRD105546,RELIANCE,EQ-INDEX-04,750,750,2026-08-20,CUSTODIAN,TRAIN
