trade_id,trade_date,security,isin,ticker,quantity,price,trade_value,counterparty,portfolio,booking_status,settlement_date,side,confirmed_price,confirmed_quantity,confirmed_trade_date,confirmed_counterparty,confirmation_status,split
TRD104324,2026-08-11,ICICIBANK,INE104324,ICICIBANK,200,1241.49,248298.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-12,BUY,1259.64,125,2026-08-11,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104325,2026-08-10,LT,INE104325,LT,500,3680.12,1840060.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-11,BUY,,,,,MISSING,TRAIN
TRD104326,2026-08-20,TCS,INE104326,TCS,2000,4101.19,8202380.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-21,BUY,4101.19,2000,2026-08-20,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104327,2026-08-01,TCS,INE104327,TCS,2000,4114.48,8228960.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-02,BUY,4114.48,2000,2026-08-01,NOMURA-BROKER,RECEIVED,TRAIN
TRD104328,2026-08-15,ITC,INE104328,ITC,100,470.96,47096.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-16,BUY,,,,,MISSING,TRAIN
TRD104329,2026-08-06,ITC,INE104329,ITC,1500,469.84,704760.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-07,SELL,469.84,1500,2026-08-06,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104330,2026-08-05,KOTAKBANK,INE104330,KOTAKBANK,200,1953.7,390740.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-06,BUY,1953.7,200,2026-08-05,ICICI-CUST,RECEIVED,TEST
TRD104331,2026-08-08,KOTAKBANK,INE104331,KOTAKBANK,1500,1954.63,2931945.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-09,SELL,1954.63,1500,2026-08-08,KOTAK-CUST,RECEIVED,TRAIN
TRD104332,2026-08-12,ITC,INE104332,ITC,500,468.28,234140.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-13,BUY,468.28,500,2026-08-12,NOMURA-BROKER,RECEIVED,TRAIN
TRD104333,2026-08-05,ITC,INE104333,ITC,100,468.69,46869.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-06,SELL,468.69,100,2026-08-05,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104334,2026-08-08,HINDUNILVR,INE104334,HINDUNILVR,200,2758.42,551684.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-09,BUY,2758.42,200,2026-08-08,KOTAK-CUST,RECEIVED,TRAIN
TRD104335,2026-08-07,AXISBANK,INE104335,AXISBANK,100,1175.23,117523.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-08,SELL,1175.23,100,2026-08-07,ICICI-CUST,RECEIVED,TRAIN
TRD104336,2026-08-20,INFY,INE104336,INFY,2000,1892.86,3785720.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-21,SELL,1892.86,2000,2026-08-20,HDFC-CUST,RECEIVED,TRAIN
TRD104337,2026-08-19,MARUTI,INE104337,MARUTI,500,12955.81,6477905.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-20,BUY,12955.81,500,2026-08-19,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104338,2026-08-01,WIPRO,INE104338,WIPRO,750,610.47,457852.5,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-02,BUY,610.47,750,2026-08-01,HDFC-CUST,RECEIVED,TRAIN
TRD104339,2026-08-08,TATASTEEL,INE104339,TATASTEEL,2000,172.75,345500.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-09,SELL,172.75,2000,2026-08-08,ICICI-CUST,RECEIVED,TRAIN
TRD104340,2026-08-01,LT,INE104340,LT,250,3676.1,919025.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-02,SELL,3676.1,250,2026-08-01,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104341,2026-08-16,INFY,INE104341,INFY,1500,1885.33,2827995.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-17,BUY,1885.33,1500,2026-08-16,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104342,2026-08-19,INFY,INE104342,INFY,1500,1888.96,2833440.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-20,BUY,1888.96,1500,2026-08-19,ICICI-CUST,RECEIVED,TEST
TRD104343,2026-08-06,KOTAKBANK,INE104343,KOTAKBANK,250,1964.64,491160.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-07,BUY,1964.64,250,2026-08-06,ICICI-CUST,RECEIVED,TRAIN
TRD104344,2026-08-03,SBIN,INE104344,SBIN,250,848.18,212045.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-04,BUY,848.18,250,2026-08-03,ICICI-CUST,RECEIVED,TRAIN
TRD104345,2026-08-10,MARUTI,INE104345,MARUTI,1000,13020.24,13020240.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-11,SELL,13020.24,1000,2026-08-10,DEUTSCHE-BROKER,RECEIVED,TEST
TRD104346,2026-08-12,ICICIBANK,INE104346,ICICIBANK,750,1239.28,929460.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-13,BUY,1239.28,750,2026-08-12,NOMURA-BROKER,RECEIVED,TRAIN
TRD104347,2026-08-03,SBIN,INE104347,SBIN,1000,843.74,843740.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-04,SELL,843.74,1000,2026-08-03,ICICI-CUST,RECEIVED,TRAIN
TRD104348,2026-08-15,TCS,INE104348,TCS,500,4115.89,2057945.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-16,SELL,4115.89,500,2026-08-15,HDFC-CUST,RECEIVED,TRAIN
TRD104349,2026-08-21,INFY,INE104349,INFY,100,1884.74,188474.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-22,BUY,1884.74,100,2026-08-21,NOMURA-BROKER,RECEIVED,TRAIN
TRD104350,2026-08-04,ITC,INE104350,ITC,1500,468.96,703440.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-05,SELL,468.96,1500,2026-08-04,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD104351,2026-08-05,TCS,INE104351,TCS,750,4115.89,3086917.5,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-06,BUY,4115.89,750,2026-08-05,HDFC-CUST,RECEIVED,TRAIN
TRD104352,2026-08-11,ICICIBANK,INE104352,ICICIBANK,500,1237.06,618530.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-12,BUY,1237.06,450,2026-08-11,KOTAK-CUST,RECEIVED,TRAIN
TRD104353,2026-08-18,TCS,INE104353,TCS,250,4118.4,1029600.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-19,BUY,4118.4,250,2026-08-18,HDFC-CUST,RECEIVED,TRAIN
TRD104354,2026-08-13,HDFCBANK,INE104354,HDFCBANK,100,1675.34,167534.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-14,SELL,1675.34,100,2026-08-13,KOTAK-CUST,RECEIVED,TRAIN
TRD104355,2026-08-16,RELIANCE,INE104355,RELIANCE,100,2864.51,286451.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-17,BUY,2864.51,100,2026-08-16,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104356,2026-08-20,HINDUNILVR,INE104356,HINDUNILVR,2000,2742.23,5484460.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-21,SELL,2776.21,1925,2026-08-20,KOTAK-CUST,RECEIVED,TRAIN
TRD104357,2026-08-03,BHARTIARTL,INE104357,BHARTIARTL,2000,1693.6,3387200.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-04,BUY,1693.6,2000,2026-08-03,NOMURA-BROKER,RECEIVED,TRAIN
TRD104358,2026-08-10,TCS,INE104358,TCS,2000,4106.22,8212440.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-11,BUY,4106.22,2000,2026-08-10,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104359,2026-08-13,KOTAKBANK,INE104359,KOTAKBANK,750,1947.94,1460955.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-14,BUY,1947.94,750,2026-08-13,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104360,2026-08-10,HDFCBANK,INE104360,HDFCBANK,250,1673.31,418327.5,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-11,SELL,1673.31,250,2026-08-10,NOMURA-BROKER,RECEIVED,TEST
TRD104361,2026-08-04,ICICIBANK,INE104361,ICICIBANK,1500,1240.39,1860585.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-05,SELL,1240.39,1500,2026-08-05,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104362,2026-08-08,RELIANCE,INE104362,RELIANCE,1000,2856.71,2856710.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-09,SELL,2911.79,1000,2026-08-08,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD104363,2026-08-19,HINDUNILVR,INE104363,HINDUNILVR,750,2753.73,2065297.5,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-20,BUY,2753.73,750,2026-08-19,ICICI-CUST,RECEIVED,TRAIN
TRD104364,2026-08-04,HDFCBANK,INE104364,HDFCBANK,750,1669.01,1251757.5,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-05,BUY,1669.01,750,2026-08-04,NOMURA-BROKER,RECEIVED,TRAIN
TRD104365,2026-08-12,TCS,INE104365,TCS,200,4130.53,826106.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-13,BUY,4183.32,200,2026-08-12,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104366,2026-08-15,BHARTIARTL,INE104366,BHARTIARTL,250,1691.75,422937.5,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-16,SELL,1691.75,250,2026-08-15,ICICI-CUST,RECEIVED,TRAIN
TRD104367,2026-08-08,INFY,INE104367,INFY,200,1899.01,379802.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-09,SELL,1899.01,200,2026-08-08,ICICI-CUST,RECEIVED,TRAIN
TRD104368,2026-08-11,WIPRO,INE104368,WIPRO,250,612.06,153015.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-12,BUY,612.06,250,2026-08-11,HDFC-CUST,RECEIVED,TRAIN
TRD104369,2026-08-19,INFY,INE104369,INFY,250,1882.99,470747.5,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-20,SELL,1882.99,250,2026-08-19,NOMURA-BROKER,RECEIVED,TRAIN
TRD104370,2026-08-05,SBIN,INE104370,SBIN,750,845.72,634290.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-06,BUY,845.72,750,2026-08-05,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD104371,2026-08-17,HINDUNILVR,INE104371,HINDUNILVR,1000,2746.84,2746840.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-18,BUY,2746.84,1000,2026-08-17,KOTAK-CUST,RECEIVED,TRAIN
TRD104372,2026-08-08,RELIANCE,INE104372,RELIANCE,1500,2846.57,4269855.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-09,SELL,2846.57,1500,2026-08-08,KOTAK-CUST,RECEIVED,TRAIN
TRD104373,2026-08-13,ICICIBANK,INE104373,ICICIBANK,1000,1245.99,1245990.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-14,SELL,1245.99,1000,2026-08-13,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104374,2026-08-03,TCS,INE104374,TCS,100,4136.25,413625.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-04,BUY,4136.25,100,2026-08-03,KOTAK-CUST,RECEIVED,TRAIN
TRD104375,2026-08-19,INFY,INE104375,INFY,500,1884.43,942215.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-20,SELL,1884.43,500,2026-08-19,KOTAK-CUST,RECEIVED,TRAIN
TRD104376,2026-08-11,AXISBANK,INE104376,AXISBANK,100,1185.35,118535.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-12,BUY,1185.35,100,2026-08-11,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104377,2026-08-16,ITC,INE104377,ITC,2000,466.94,933880.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-17,BUY,466.94,2000,2026-08-16,NOMURA-BROKER,RECEIVED,TRAIN
TRD104378,2026-08-15,RELIANCE,INE104378,RELIANCE,1000,2847.96,2847960.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-16,BUY,2847.96,1000,2026-08-15,ICICI-CUST,RECEIVED,TRAIN
TRD104379,2026-08-13,INFY,INE104379,INFY,750,1898.05,1423537.5,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-14,BUY,1898.05,750,2026-08-13,ICICI-CUST,RECEIVED,TRAIN
TRD104380,2026-08-08,BHARTIARTL,INE104380,BHARTIARTL,750,1691.09,1268317.5,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-09,BUY,1691.09,750,2026-08-08,ICICI-CUST,RECEIVED,TEST
TRD104381,2026-08-09,HDFCBANK,INE104381,HDFCBANK,2000,1673.28,3346560.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-10,SELL,1673.28,2000,2026-08-09,ICICI-CUST,RECEIVED,TEST
TRD104382,2026-08-14,ITC,INE104382,ITC,2000,470.61,941220.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-15,SELL,470.61,2000,2026-08-14,ICICI-CUST,RECEIVED,TRAIN
TRD104383,2026-08-21,ICICIBANK,INE104383,ICICIBANK,500,1238.44,619220.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-22,BUY,1238.44,500,2026-08-21,NOMURA-BROKER,RECEIVED,TRAIN
TRD104384,2026-08-16,MARUTI,INE104384,MARUTI,200,12998.05,2599610.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-17,BUY,12998.05,200,2026-08-16,HDFC-CUST,RECEIVED,TRAIN
TRD104385,2026-08-14,HDFCBANK,INE104385,HDFCBANK,250,1671.25,417812.5,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-15,SELL,1671.25,250,2026-08-14,NOMURA-BROKER,RECEIVED,TRAIN
TRD104386,2026-08-09,TATASTEEL,INE104386,TATASTEEL,2000,173.13,346260.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-10,BUY,173.13,2000,2026-08-09,KOTAK-CUST,RECEIVED,TRAIN
TRD104387,2026-08-02,ICICIBANK,INE104387,ICICIBANK,750,1245.72,934290.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-03,SELL,1245.72,750,2026-08-02,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104388,2026-08-18,WIPRO,INE104388,WIPRO,500,612.45,306225.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-19,SELL,612.45,500,2026-08-18,ICICI-CUST,RECEIVED,TRAIN
TRD104389,2026-08-06,RELIANCE,INE104389,RELIANCE,1000,2860.34,2860340.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-07,SELL,2860.34,1000,2026-08-06,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104390,2026-08-10,AXISBANK,INE104390,AXISBANK,1000,1184.0,1184000.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-11,BUY,1184.0,1000,2026-08-10,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104391,2026-08-19,TCS,INE104391,TCS,200,4102.26,820452.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-20,SELL,4102.26,150,2026-08-19,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104392,2026-08-12,TATASTEEL,INE104392,TATASTEEL,2000,172.21,344420.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-13,SELL,,,,,MISSING,TRAIN
TRD104393,2026-08-13,INFY,INE104393,INFY,2000,1883.72,3767440.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-14,SELL,1883.72,2000,2026-08-13,NOMURA-BROKER,RECEIVED,TRAIN
TRD104394,2026-08-01,LT,INE104394,LT,1000,3671.63,3671630.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-02,SELL,3671.63,1000,2026-08-01,HDFC-CUST,RECEIVED,TRAIN
TRD104395,2026-08-12,KOTAKBANK,INE104395,KOTAKBANK,1500,1956.26,2934390.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-13,BUY,1956.26,1700,2026-08-12,NOMURA-BROKER,RECEIVED,TEST
TRD104396,2026-08-19,MARUTI,INE104396,MARUTI,1500,12964.29,19446435.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-20,SELL,12964.29,1500,2026-08-19,NOMURA-BROKER,RECEIVED,TRAIN
TRD104397,2026-08-14,TCS,INE104397,TCS,500,4121.55,2060775.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-15,BUY,4121.55,500,2026-08-14,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104398,2026-08-15,AXISBANK,INE104398,AXISBANK,2000,1184.77,2369540.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-16,SELL,1184.77,2000,2026-08-16,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104399,2026-08-14,RELIANCE,INE104399,RELIANCE,500,2852.48,1426240.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-15,BUY,2852.48,500,2026-08-14,HDFC-CUST,RECEIVED,TRAIN
TRD104400,2026-08-15,ITC,INE104400,ITC,2000,469.32,938640.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-16,BUY,469.32,2000,2026-08-15,ICICI-CUST,RECEIVED,TEST
TRD104401,2026-08-04,ITC,INE104401,ITC,500,471.19,235595.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-05,BUY,471.19,500,2026-08-04,HDFC-CUST,RECEIVED,TRAIN
TRD104402,2026-08-21,INFY,INE104402,INFY,100,1888.54,188854.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-22,BUY,1888.54,100,2026-08-21,ICICI-CUST,RECEIVED,TEST
TRD104403,2026-08-08,INFY,INE104403,INFY,500,1884.49,942245.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-09,BUY,1884.49,500,2026-08-08,ICICI-CUST,RECEIVED,TRAIN
TRD104404,2026-08-13,AXISBANK,INE104404,AXISBANK,500,1177.33,588665.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-14,BUY,1206.64,500,2026-08-13,ICICI-CUST,RECEIVED,TRAIN
TRD104405,2026-08-09,MARUTI,INE104405,MARUTI,1500,12988.57,19482855.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-10,BUY,12988.57,1500,2026-08-09,NOMURA-BROKER,RECEIVED,TRAIN
TRD104406,2026-08-07,BHARTIARTL,INE104406,BHARTIARTL,1000,1693.01,1693010.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-08,SELL,1693.01,1000,2026-08-07,KOTAK-CUST,RECEIVED,TRAIN
TRD104407,2026-08-03,SBIN,INE104407,SBIN,250,846.44,211610.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-04,BUY,846.44,250,2026-08-03,HDFC-CUST,RECEIVED,TRAIN
TRD104408,2026-08-13,ITC,INE104408,ITC,100,466.71,46671.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-14,SELL,466.71,100,2026-08-13,KOTAK-CUST,RECEIVED,TRAIN
TRD104409,2026-08-11,ICICIBANK,INE104409,ICICIBANK,2000,1244.27,2488540.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-12,BUY,1244.27,2000,2026-08-11,HDFC-CUST,RECEIVED,TRAIN
TRD104410,2026-08-12,AXISBANK,INE104410,AXISBANK,100,1177.37,117737.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-13,BUY,1177.37,100,2026-08-12,KOTAK-CUST,RECEIVED,TEST
TRD104411,2026-08-15,LT,INE104411,LT,100,3673.67,367367.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-16,BUY,3673.67,100,2026-08-15,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104412,2026-08-16,SBIN,INE104412,SBIN,1000,848.14,848140.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-17,SELL,848.14,1000,2026-08-16,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD104413,2026-08-06,LT,INE104413,LT,1500,3662.76,5494140.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-07,BUY,,,,,MISSING,TRAIN
TRD104414,2026-08-03,INFY,INE104414,INFY,200,1885.56,377112.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-04,BUY,1908.45,125,2026-08-03,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104415,2026-08-14,AXISBANK,INE104415,AXISBANK,1000,1180.96,1180960.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-15,SELL,1180.96,1000,2026-08-14,HDFC-CUST,RECEIVED,TRAIN
TRD104416,2026-08-17,AXISBANK,INE104416,AXISBANK,2000,1176.23,2352460.0,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-18,BUY,1176.23,2000,2026-08-17,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104417,2026-08-19,ICICIBANK,INE104417,ICICIBANK,250,1244.59,311147.5,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-20,BUY,1244.59,250,2026-08-19,KOTAK-CUST,RECEIVED,TRAIN
TRD104418,2026-08-19,AXISBANK,INE104418,AXISBANK,200,1179.94,235988.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-20,SELL,1179.94,200,2026-08-19,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104419,2026-08-07,TCS,INE104419,TCS,1500,4100.49,6150735.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-08,SELL,4100.49,1500,2026-08-07,HDFC-CUST,RECEIVED,TRAIN
TRD104420,2026-08-02,RELIANCE,INE104420,RELIANCE,100,2845.49,284549.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-03,SELL,2845.49,100,2026-08-02,HDFC-CUST,RECEIVED,TRAIN
TRD104421,2026-08-01,SBIN,INE104421,SBIN,200,842.64,168528.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-02,BUY,842.64,200,2026-08-01,HDFC-CUST,RECEIVED,TEST
TRD104422,2026-08-12,TCS,INE104422,TCS,2000,4115.02,8230040.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-13,SELL,4115.02,2000,2026-08-12,KOTAK-CUST,RECEIVED,TEST
TRD104423,2026-08-03,ICICIBANK,INE104423,ICICIBANK,2000,1242.28,2484560.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-04,SELL,1242.28,2000,2026-08-03,ICICI-CUST,RECEIVED,TRAIN
TRD104424,2026-08-11,BHARTIARTL,INE104424,BHARTIARTL,250,1696.73,424182.5,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-12,BUY,1696.73,250,2026-08-11,NOMURA-BROKER,RECEIVED,TRAIN
TRD104425,2026-08-19,SBIN,INE104425,SBIN,250,844.8,211200.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-20,SELL,844.8,250,2026-08-19,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104426,2026-08-13,INFY,INE104426,INFY,100,1885.19,188519.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-14,SELL,1885.19,100,2026-08-13,ICICI-CUST,RECEIVED,TRAIN
TRD104427,2026-08-19,ICICIBANK,INE104427,ICICIBANK,500,1237.1,618550.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-20,BUY,1237.1,500,2026-08-19,KOTAK-CUST,RECEIVED,TRAIN
TRD104428,2026-08-07,TATASTEEL,INE104428,TATASTEEL,500,172.78,86390.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-08,SELL,172.78,500,2026-08-07,KOTAK-CUST,RECEIVED,TRAIN
TRD104429,2026-08-11,RELIANCE,INE104429,RELIANCE,200,2860.89,572178.0,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-12,BUY,2860.89,200,2026-08-11,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104430,2026-08-09,INFY,INE104430,INFY,1500,1890.02,2835030.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-10,BUY,1920.95,1425,2026-08-09,NOMURA-BROKER,RECEIVED,TRAIN
TRD104431,2026-08-12,AXISBANK,INE104431,AXISBANK,2000,1174.43,2348860.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-13,SELL,1174.43,2000,2026-08-12,ICICI-CUST,RECEIVED,TEST
TRD104432,2026-08-01,ITC,INE104432,ITC,2000,469.69,939380.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-02,SELL,469.69,2000,2026-08-01,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD104433,2026-08-18,TCS,INE104433,TCS,250,4102.05,1025512.5,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-19,BUY,4102.05,250,2026-08-18,HDFC-CUST,RECEIVED,TRAIN
TRD104434,2026-08-19,HDFCBANK,INE104434,HDFCBANK,500,1678.63,839315.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-20,SELL,1678.63,500,2026-08-19,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD104435,2026-08-19,AXISBANK,INE104435,AXISBANK,500,1183.25,591625.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-20,BUY,1183.25,500,2026-08-19,KOTAK-CUST,RECEIVED,TRAIN
TRD104436,2026-08-04,SBIN,INE104436,SBIN,1000,849.1,849100.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-05,BUY,849.1,1000,2026-08-04,ICICI-CUST,RECEIVED,TRAIN
TRD104437,2026-08-20,HINDUNILVR,INE104437,HINDUNILVR,2000,2734.16,5468320.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-21,SELL,2734.16,2000,2026-08-21,HDFC-CUST,RECEIVED,TRAIN
TRD104438,2026-08-04,SBIN,INE104438,SBIN,2000,843.93,1687860.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-05,SELL,843.93,2000,2026-08-04,KOTAK-CUST,RECEIVED,TRAIN
TRD104439,2026-08-19,LT,INE104439,LT,2000,3692.17,7384340.0,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-20,SELL,3692.17,2000,2026-08-19,DEUTSCHE-BROKER,RECEIVED,TRAIN
