cash_id,trade_id,account,currency,amount,expected_amount,value_date,transaction_type,status,split
5307,TRD105177,ACC-EQ-INDEX-04,INR,940380.0,940380.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
5308,TRD105178,ACC-EQ-ALPHA-03,INR,344120.0,344120.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5309,TRD105179,ACC-EQ-CORE-02,INR,34362.0,34362.0,2026-08-18,SETTLEMENT,MATCHED,TEST
5310,TRD105180,ACC-EQ-CORE-01,INR,305120.0,305120.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
5311,TRD105181,ACC-EQ-ALPHA-03,INR,46989.0,46989.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5312,TRD105182,ACC-EQ-CORE-01,INR,1769700.0,1769700.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
5313,TRD105183,ACC-EQ-INDEX-04,INR,421322.5,421322.5,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5314,TRD105184,ACC-EQ-ALPHA-03,INR,1028435.0,1028435.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5315,TRD105185,ACC-EQ-ALPHA-03,INR,43232.5,43232.5,2026-08-15,SETTLEMENT,MATCHED,TEST
5316,TRD105186,ACC-EQ-INDEX-04,INR,1263030.0,1263030.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
5317,TRD105187,ACC-EQ-ALPHA-03,INR,3907380.0,3907380.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
5318,TRD105188,ACC-EQ-CORE-01,INR,2055765.0,2055765.0,2026-08-17,SETTLEMENT,MATCHED,TEST
5319,TRD105189,ACC-EQ-CORE-02,INR,637117.5,637117.5,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5320,TRD105190,ACC-EQ-INDEX-04,INR,846640.0,846640.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5321,TRD105191,ACC-EQ-ALPHA-03,INR,6211545.0,6211545.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
5322,TRD105192,ACC-EQ-ALPHA-03,INR,914745.0,914745.0,2026-08-03,SETTLEMENT,MATCHED,TEST
5323,TRD105193,ACC-EQ-CORE-01,INR,246994.0,246994.0,2026-08-15,SETTLEMENT,MATCHED,TEST
5324,TRD105194,ACC-EQ-INDEX-04,INR,334952.0,334952.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5325,TRD105195,ACC-EQ-CORE-02,INR,683610.0,683610.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5326,TRD105196,ACC-EQ-CORE-02,INR,2545410.0,2545410.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
5327,TRD105197,ACC-EQ-ALPHA-03,INR,2919945.0,2919945.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5328,TRD105198,ACC-EQ-CORE-01,INR,411533.0,411533.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
5329,TRD105198,ACC-EQ-CORE-01,INR,411533.0,411533.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
5330,TRD105199,ACC-EQ-CORE-02,INR,4134810.0,4134810.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
5331,TRD105200,ACC-EQ-CORE-02,INR,123501.0,123501.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
5332,TRD105201,ACC-EQ-CORE-02,INR,1765830.0,1765830.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5333,TRD105202,ACC-EQ-CORE-02,INR,978275.0,978275.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
5334,TRD105203,ACC-EQ-CORE-01,INR,1840595.0,1840595.0,2026-08-11,SETTLEMENT,MATCHED,TEST
5335,TRD105204,ACC-EQ-ALPHA-03,INR,5487480.0,5487480.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
5336,TRD105205,ACC-EQ-CORE-01,INR,61062.0,61062.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
5337,TRD105206,ACC-EQ-ALPHA-03,INR,310952.5,310952.5,2026-08-14,SETTLEMENT,MATCHED,TRAIN
5338,TRD105207,ACC-EQ-ALPHA-03,INR,310907.5,310907.5,2026-08-15,SETTLEMENT,MATCHED,TRAIN
5339,TRD105208,ACC-EQ-CORE-02,INR,2485280.0,2485280.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
5340,TRD105209,ACC-EQ-ALPHA-03,INR,1768725.0,1768725.0,2026-08-16,SETTLEMENT,MATCHED,TEST
5341,TRD105210,ACC-EQ-CORE-02,INR,3909200.0,3909200.0,2026-08-11,SETTLEMENT,MATCHED,TEST
5342,TRD105211,ACC-EQ-INDEX-04,INR,3386340.0,3386340.0,2026-08-11,SETTLEMENT,MATCHED,TEST
5343,TRD105212,ACC-EQ-INDEX-04,INR,2738720.0,2738720.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5344,TRD105213,ACC-EQ-CORE-02,INR,309257.5,309257.5,2026-08-10,SETTLEMENT,MATCHED,TRAIN
5345,TRD105214,ACC-EQ-ALPHA-03,INR,275512.0,275512.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5346,TRD105215,ACC-EQ-CORE-01,INR,2539845.0,2539845.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
5347,TRD105216,ACC-EQ-CORE-02,INR,3247482.5,3247482.5,2026-08-06,SETTLEMENT,MATCHED,TRAIN
5349,TRD105218,ACC-EQ-INDEX-04,INR,3357340.0,3357340.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
5350,TRD105219,ACC-EQ-ALPHA-03,INR,2512590.0,2512590.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
5351,TRD105220,ACC-EQ-ALPHA-03,INR,1831820.0,1831820.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
5352,TRD105221,ACC-EQ-INDEX-04,INR,1959140.0,1959140.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
5353,TRD105222,ACC-EQ-CORE-01,INR,25960620.0,25960620.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
5354,TRD105223,ACC-EQ-INDEX-04,INR,172170.0,172170.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
5355,TRD105223,ACC-EQ-INDEX-04,INR,172170.0,172170.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
5356,TRD105224,ACC-EQ-INDEX-04,INR,934702.5,934702.5,2026-08-10,SETTLEMENT,MATCHED,TRAIN
5357,TRD105225,ACC-EQ-ALPHA-03,INR,3763080.0,3763080.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
5358,TRD105225,ACC-EQ-ALPHA-03,INR,3763080.0,3763080.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
5359,TRD105226,ACC-EQ-CORE-01,INR,424420.0,424420.0,2026-08-10,SETTLEMENT,MATCHED,TEST
5360,TRD105227,ACC-EQ-INDEX-04,INR,308922.5,308922.5,2026-08-18,SETTLEMENT,MATCHED,TEST
5361,TRD105228,ACC-EQ-CORE-02,INR,94122.0,94122.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
5362,TRD105229,ACC-EQ-CORE-01,INR,824740.0,824740.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
5363,TRD105230,ACC-EQ-ALPHA-03,INR,1692550.0,1692550.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
5364,TRD105231,ACC-EQ-CORE-02,INR,570818.0,570818.0,2026-08-08,SETTLEMENT,MATCHED,TEST
5365,TRD105232,ACC-EQ-INDEX-04,INR,258450.0,258450.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
5366,TRD105233,ACC-EQ-CORE-01,INR,2051557.5,2051557.5,2026-08-08,SETTLEMENT,MATCHED,TRAIN
5367,TRD105234,ACC-EQ-CORE-01,INR,169750.0,169750.0,2026-08-18,SETTLEMENT,MATCHED,TEST
5368,TRD105235,ACC-EQ-CORE-01,INR,284661.0,284661.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
5369,TRD105236,ACC-EQ-INDEX-04,INR,1697960.0,1697960.0,2026-08-22,SETTLEMENT,MATCHED,TEST
5371,TRD105238,ACC-EQ-CORE-02,INR,1402229.7,1263270.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
5372,TRD105239,ACC-EQ-INDEX-04,INR,85830.0,85830.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
5373,TRD105240,ACC-EQ-CORE-01,INR,608050.0,608050.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5374,TRD105241,ACC-EQ-INDEX-04,INR,296235.0,296235.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
5375,TRD105242,ACC-EQ-CORE-01,INR,1244570.0,1244570.0,2026-08-08,SETTLEMENT,MATCHED,TEST
5376,TRD105243,ACC-EQ-ALPHA-03,INR,235545.0,235545.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
5377,TRD105244,ACC-EQ-CORE-02,INR,1029605.0,1029605.0,2026-08-09,SETTLEMENT,MATCHED,TEST
5378,TRD105245,ACC-EQ-CORE-02,INR,3012883.65,2531835.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5379,TRD105246,ACC-EQ-CORE-01,INR,339446.0,339446.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5380,TRD105247,ACC-EQ-ALPHA-03,INR,684687.5,684687.5,2026-08-12,SETTLEMENT,MATCHED,TEST
5381,TRD105248,ACC-EQ-CORE-02,INR,3395680.0,3395680.0,2026-08-03,SETTLEMENT,MATCHED,TEST
5382,TRD105249,ACC-EQ-ALPHA-03,INR,3921080.0,3921080.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
5383,TRD105250,ACC-EQ-INDEX-04,INR,286160.0,286160.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5384,TRD105251,ACC-EQ-CORE-01,INR,4279125.0,4279125.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5385,TRD105251,ACC-EQ-CORE-01,INR,4279125.0,4279125.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5386,TRD105252,ACC-EQ-INDEX-04,INR,378808.0,378808.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
5387,TRD105253,ACC-EQ-CORE-02,INR,689637.5,689637.5,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5388,TRD105254,ACC-EQ-ALPHA-03,INR,2844020.0,2844020.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
5389,TRD105255,ACC-EQ-ALPHA-03,INR,19437060.0,19437060.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5390,TRD105255,ACC-EQ-ALPHA-03,INR,19437060.0,19437060.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5391,TRD105256,ACC-EQ-CORE-02,INR,378840.0,378840.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
5392,TRD105257,ACC-EQ-ALPHA-03,INR,2840655.0,2840655.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
5394,TRD105259,ACC-EQ-CORE-01,INR,822692.0,822692.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
5395,TRD105260,ACC-EQ-INDEX-04,INR,412515.0,412515.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
5396,TRD105260,ACC-EQ-INDEX-04,INR,412515.0,412515.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
5397,TRD105261,ACC-EQ-CORE-02,INR,304335.0,304335.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
5398,TRD105262,ACC-EQ-ALPHA-03,INR,1694720.0,1694720.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5399,TRD105263,ACC-EQ-CORE-01,INR,46657.0,46657.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
5400,TRD105264,ACC-EQ-CORE-02,INR,2053710.0,2053710.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
5402,TRD105266,ACC-EQ-CORE-02,INR,3239840.0,3239840.0,2026-08-21,SETTLEMENT,MATCHED,TEST
5403,TRD105267,ACC-EQ-ALPHA-03,INR,343500.0,343500.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
5404,TRD105268,ACC-EQ-ALPHA-03,INR,735692.0,735692.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
5406,TRD105270,ACC-EQ-ALPHA-03,INR,551762.0,551762.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5407,TRD105271,ACC-EQ-CORE-02,INR,4122795.0,4122795.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
5408,TRD105272,ACC-EQ-INDEX-04,INR,235610.0,235610.0,2026-08-14,SETTLEMENT,MATCHED,TRAIN
5410,TRD105274,ACC-EQ-CORE-02,INR,173020.0,173020.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5411,TRD105275,ACC-EQ-CORE-01,GBP,45088.32,46967.0,2026-08-14,SETTLEMENT,MATCHED,TEST
5412,TRD105276,ACC-EQ-ALPHA-03,INR,424160.0,424160.0,2026-08-17,SETTLEMENT,MATCHED,TEST
5413,TRD105277,ACC-EQ-CORE-02,INR,472340.0,472340.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5414,TRD105278,ACC-EQ-INDEX-04,INR,716032.5,716032.5,2026-08-22,SETTLEMENT,MATCHED,TRAIN
5415,TRD105279,ACC-EQ-CORE-01,INR,6181905.0,6181905.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
5416,TRD105280,ACC-EQ-CORE-01,INR,589745.0,589745.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
5417,TRD105281,ACC-EQ-INDEX-04,INR,1302083.0,1302083.0,2026-08-04,SETTLEMENT,MATCHED,TEST
5418,TRD105282,ACC-EQ-INDEX-04,INR,1432300.0,1432300.0,2026-08-17,SETTLEMENT,MATCHED,TEST
5419,TRD105283,ACC-EQ-INDEX-04,INR,367444.0,367444.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
5420,TRD105284,ACC-EQ-INDEX-04,INR,26033960.0,26033960.0,2026-08-04,SETTLEMENT,MATCHED,TEST
5421,TRD105285,ACC-EQ-ALPHA-03,INR,915585.0,915585.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
5422,TRD105286,ACC-EQ-INDEX-04,INR,2927850.0,2927850.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
5423,TRD105287,ACC-EQ-CORE-01,INR,1964730.0,1964730.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5424,TRD105288,ACC-EQ-ALPHA-03,INR,188754.0,188754.0,2026-08-05,SETTLEMENT,MATCHED,TEST
5425,TRD105289,ACC-EQ-CORE-02,INR,3360360.0,3360360.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
5426,TRD105290,ACC-EQ-INDEX-04,INR,285039.0,285039.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
5427,TRD105291,ACC-EQ-CORE-01,INR,259035.0,259035.0,2026-08-08,SETTLEMENT,MATCHED,TEST
5428,TRD105292,ACC-EQ-INDEX-04,INR,122058.0,122058.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
5429,TRD105293,ACC-EQ-ALPHA-03,INR,938800.0,938800.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5430,TRD105294,ACC-EQ-INDEX-04,INR,836535.0,836535.0,2026-08-21,SETTLEMENT,MATCHED,TEST
5431,TRD105295,ACC-EQ-CORE-02,INR,1883580.0,1883580.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5432,TRD105296,ACC-EQ-CORE-01,INR,919110.0,919110.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
5434,TRD105298,ACC-EQ-CORE-01,INR,1670830.0,1670830.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5435,TRD105299,ACC-EQ-INDEX-04,INR,5494320.0,5494320.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5436,TRD105300,ACC-EQ-ALPHA-03,INR,6027836.4,7351020.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
5437,TRD105301,ACC-EQ-ALPHA-03,INR,420712.5,420712.5,2026-08-21,SETTLEMENT,MATCHED,TEST
5438,TRD105302,ACC-EQ-CORE-02,INR,3151759.0,2481700.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
5439,TRD105303,ACC-EQ-INDEX-04,INR,588890.0,588890.0,2026-08-13,SETTLEMENT,MATCHED,TEST
5440,TRD105304,ACC-EQ-CORE-02,INR,295950.0,295950.0,2026-08-06,SETTLEMENT,MATCHED,TEST
5441,TRD105305,ACC-EQ-CORE-02,INR,937900.0,937900.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5442,TRD105306,ACC-EQ-CORE-01,INR,3906460.0,3906460.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
5443,TRD105307,ACC-EQ-INDEX-04,INR,1694460.0,1694460.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
5444,TRD105308,ACC-EQ-ALPHA-03,INR,350632.5,350632.5,2026-08-06,SETTLEMENT,MATCHED,TEST
5445,TRD105309,ACC-EQ-CORE-01,INR,1237160.0,1237160.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
5446,TRD105310,ACC-EQ-CORE-02,INR,610320.0,610320.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5447,TRD105311,ACC-EQ-CORE-02,INR,189255.0,189255.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
5448,TRD105312,ACC-EQ-CORE-02,INR,1179670.0,1179670.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5449,TRD105313,ACC-EQ-INDEX-04,INR,838240.0,838240.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
5450,TRD105314,ACC-EQ-ALPHA-03,INR,2845500.0,2845500.0,2026-08-14,SETTLEMENT,MATCHED,TRAIN
5451,TRD105315,ACC-EQ-CORE-01,INR,2054385.0,2054385.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
5452,TRD105316,ACC-EQ-ALPHA-03,INR,311310.0,311310.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5453,TRD105317,ACC-EQ-CORE-01,EUR,649094.85,636367.5,2026-08-06,SETTLEMENT,MATCHED,TRAIN
5454,TRD105318,ACC-EQ-INDEX-04,INR,2596128.0,2596128.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
5455,TRD105319,ACC-EQ-CORE-02,INR,419900.0,419900.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
5456,TRD105320,ACC-EQ-CORE-01,INR,467540.0,467540.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
5457,TRD105321,ACC-EQ-ALPHA-03,INR,4129680.0,4129680.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5458,TRD105322,ACC-EQ-ALPHA-03,INR,1262730.0,1262730.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
5459,TRD105323,ACC-EQ-ALPHA-03,INR,421762.5,421762.5,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5460,TRD105324,ACC-EQ-ALPHA-03,INR,189809.0,189809.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
5461,TRD105325,ACC-EQ-CORE-02,INR,4123470.0,4123470.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
5462,TRD105326,ACC-EQ-CORE-02,INR,5720180.0,5720180.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
5463,TRD105327,ACC-EQ-ALPHA-03,INR,1254952.5,1254952.5,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5464,TRD105328,ACC-EQ-CORE-01,INR,46994.0,46994.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5465,TRD105329,ACC-EQ-CORE-01,INR,34336.0,34336.0,2026-08-20,SETTLEMENT,MATCHED,TEST
5466,TRD105330,ACC-EQ-CORE-01,INR,1669060.0,1669060.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
5467,TRD105331,ACC-EQ-INDEX-04,INR,710240.0,710240.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
5468,TRD105332,ACC-EQ-ALPHA-03,INR,337684.0,337684.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5469,TRD105333,ACC-EQ-CORE-01,INR,248232.0,248232.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5470,TRD105334,ACC-EQ-CORE-01,INR,837055.0,837055.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5471,TRD105335,ACC-EQ-ALPHA-03,INR,3697830.0,3697830.0,2026-08-21,SETTLEMENT,MATCHED,TEST
5472,TRD105336,ACC-EQ-CORE-01,INR,610670.0,610670.0,2026-08-16,SETTLEMENT,MATCHED,TEST
5473,TRD105337,ACC-EQ-ALPHA-03,INR,1221300.0,1221300.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5474,TRD105338,ACC-EQ-CORE-01,INR,458190.0,458190.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
5475,TRD105339,ACC-EQ-ALPHA-03,INR,1461787.5,1461787.5,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5476,TRD105340,ACC-EQ-ALPHA-03,INR,247624.0,247624.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
5477,TRD105341,ACC-EQ-INDEX-04,INR,86295.0,86295.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
5478,TRD105342,ACC-EQ-CORE-01,INR,189797.0,189797.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
5479,TRD105343,ACC-EQ-ALPHA-03,INR,353047.5,353047.5,2026-08-06,SETTLEMENT,MATCHED,TRAIN
5480,TRD105344,ACC-EQ-CORE-01,INR,2533140.0,2533140.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
5481,TRD105345,ACC-EQ-CORE-02,INR,117740.0,117740.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
5482,TRD105346,ACC-EQ-ALPHA-03,INR,471010.0,471010.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
5483,TRD105347,ACC-EQ-CORE-02,INR,122676.0,122676.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5484,TRD105348,ACC-EQ-CORE-01,INR,369459.0,369459.0,2026-08-05,SETTLEMENT,MATCHED,TEST
5485,TRD105349,ACC-EQ-CORE-02,INR,42990.0,42990.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5486,TRD105350,ACC-EQ-CORE-02,INR,310335.0,310335.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
5487,TRD105351,ACC-EQ-CORE-01,INR,129202.5,129202.5,2026-08-14,SETTLEMENT,MATCHED,TRAIN
5488,TRD105352,ACC-EQ-CORE-02,INR,867457.62,683037.5,2026-08-06,SETTLEMENT,MATCHED,TEST
5489,TRD105353,ACC-EQ-INDEX-04,INR,945500.0,945500.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
5490,TRD105354,ACC-EQ-CORE-02,INR,168720.0,168720.0,2026-08-06,SETTLEMENT,MATCHED,TEST
5491,TRD105355,ACC-EQ-CORE-01,INR,2939655.0,2939655.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
5492,TRD105356,ACC-EQ-ALPHA-03,INR,116727.5,116727.5,2026-08-16,SETTLEMENT,MATCHED,TRAIN
5493,TRD105357,ACC-EQ-CORE-02,INR,2066257.5,2066257.5,2026-08-03,SETTLEMENT,MATCHED,TRAIN
5494,TRD105358,ACC-EQ-CORE-01,INR,61268.0,61268.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5495,TRD105359,ACC-EQ-ALPHA-03,INR,43020.0,43020.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
5496,TRD105360,ACC-EQ-CORE-02,INR,2831100.0,2831100.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
5497,TRD105361,ACC-EQ-ALPHA-03,INR,705120.0,705120.0,2026-08-09,SETTLEMENT,MATCHED,TEST
5498,TRD105362,ACC-EQ-CORE-02,INR,336062.0,336062.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
5499,TRD105363,ACC-EQ-INDEX-04,INR,982450.0,982450.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
5500,TRD105364,ACC-EQ-CORE-02,INR,367934.0,367934.0,2026-08-03,SETTLEMENT,MATCHED,TEST
5501,TRD105365,ACC-EQ-ALPHA-03,INR,2018025.8,1695820.0,2026-08-09,SETTLEMENT,MATCHED,TEST
5502,TRD105366,ACC-EQ-CORE-02,INR,826008.0,826008.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
5503,TRD105367,ACC-EQ-INDEX-04,INR,976080.0,976080.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
5504,TRD105368,ACC-EQ-INDEX-04,INR,84826.0,84826.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
5505,TRD105369,ACC-EQ-ALPHA-03,INR,84749.0,84749.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
5506,TRD105370,ACC-EQ-INDEX-04,INR,1674460.0,1674460.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
5507,TRD105371,ACC-EQ-ALPHA-03,INR,547680.0,547680.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
5508,TRD105372,ACC-EQ-CORE-02,INR,885652.5,885652.5,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5509,TRD105373,ACC-EQ-CORE-02,INR,172590.0,172590.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5510,TRD105374,ACC-EQ-ALPHA-03,INR,61183.0,61183.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
5511,TRD105375,ACC-EQ-CORE-01,INR,6163080.0,6163080.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5512,TRD105376,ACC-EQ-CORE-02,INR,1770345.0,1770345.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5513,TRD105377,ACC-EQ-ALPHA-03,INR,2519235.0,2519235.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
5514,TRD105378,ACC-EQ-CORE-02,INR,248138.0,248138.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
5515,TRD105379,ACC-EQ-INDEX-04,INR,309950.0,309950.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
5516,TRD105380,ACC-EQ-CORE-01,INR,306345.0,306345.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
5517,TRD105381,ACC-EQ-CORE-02,INR,735598.0,735598.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
5518,TRD105382,ACC-EQ-CORE-01,INR,9752010.0,9752010.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5519,TRD105383,ACC-EQ-INDEX-04,INR,43087.5,43087.5,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5520,TRD105384,ACC-EQ-CORE-01,INR,5512680.0,5512680.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
5521,TRD105385,ACC-EQ-INDEX-04,INR,588580.0,588580.0,2026-08-05,SETTLEMENT,MATCHED,TEST
5522,TRD105386,ACC-EQ-ALPHA-03,INR,168050.0,168050.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
5523,TRD105387,ACC-EQ-CORE-01,INR,1429725.0,1429725.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
5524,TRD105388,ACC-EQ-CORE-01,INR,913680.0,913680.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
5525,TRD105389,ACC-EQ-ALPHA-03,INR,17181.0,17181.0,2026-08-18,SETTLEMENT,MATCHED,TEST
5526,TRD105390,ACC-EQ-CORE-01,INR,455580.0,455580.0,2026-08-04,SETTLEMENT,MATCHED,TEST
5527,TRD105391,ACC-EQ-INDEX-04,INR,2773155.0,2773155.0,2026-08-04,SETTLEMENT,MATCHED,TEST
