settlement_id,trade_id,settlement_date,settlement_status,instruction_status,custodian,quantity,amount,ssi_code,split
5356,TRD105355,2026-08-17,PENDING,MISSING,KOTAK-CUST,1500,2939655.0,,TRAIN
5357,TRD105356,2026-08-16,SETTLED,INSTRUCTED,NOMURA-BROKER,250,116727.5,SSI-JP-3389,TRAIN
5358,TRD105357,2026-08-03,SETTLED,INSTRUCTED,ICICI-CUST,750,2066257.5,SSI-IN-0091,TRAIN
5359,TRD105358,2026-08-13,SETTLED,INSTRUCTED,ICICI-CUST,100,61268.0,SSI-IN-0091,TRAIN
5360,TRD105359,2026-08-16,SETTLED,INSTRUCTED,HDFC-CUST,250,43020.0,SSI-IN-0147,TRAIN
5361,TRD105360,2026-08-04,PENDING,MISSING,DEUTSCHE-BROKER,1500,2831100.0,,TRAIN
5362,TRD105361,2026-08-09,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,705120.0,SSI-US-7742,TEST
5363,TRD105362,2026-08-07,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,336062.0,SSI-US-7742,TRAIN
5364,TRD105363,2026-08-22,SETTLED,INSTRUCTED,HDFC-CUST,500,982450.0,SSI-IN-0147,TRAIN
5365,TRD105364,2026-08-04,SETTLED,INSTRUCTED,KOTAK-CUST,100,367934.0,SSI-IN-0203,TEST
5366,TRD105365,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,2000,1695820.0,SSI-IN-0091,TEST
5367,TRD105366,2026-08-20,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,826008.0,SSI-US-7742,TRAIN
5368,TRD105367,2026-08-11,FAILED,INCORRECT,NOMURA-BROKER,500,976080.0,SSI-IN-0203,TRAIN
5369,TRD105368,2026-08-22,SETTLED,INSTRUCTED,ICICI-CUST,100,84826.0,SSI-IN-0091,TRAIN
5370,TRD105369,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,100,84749.0,SSI-IN-0203,TRAIN
5371,TRD105370,2026-08-18,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,1674460.0,SSI-DE-5510,TRAIN
5372,TRD105371,2026-08-02,SETTLED,INSTRUCTED,KOTAK-CUST,200,547680.0,SSI-IN-0203,TRAIN
5373,TRD105372,2026-08-13,SETTLED,INSTRUCTED,KOTAK-CUST,750,885652.5,SSI-IN-0203,TRAIN
5374,TRD105373,2026-08-12,SETTLED,INSTRUCTED,ICICI-CUST,1000,172590.0,SSI-IN-0091,TRAIN
5375,TRD105374,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,100,61183.0,SSI-IN-0091,TRAIN
5376,TRD105375,2026-08-13,SETTLED,INSTRUCTED,ICICI-CUST,1500,6163080.0,SSI-IN-0091,TRAIN
5377,TRD105376,2026-08-12,SETTLED,INSTRUCTED,ICICI-CUST,1500,1770345.0,SSI-IN-0091,TRAIN
5378,TRD105377,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,1500,2519235.0,SSI-IN-0091,TRAIN
5379,TRD105378,2026-08-17,SETTLED,INSTRUCTED,HDFC-CUST,200,248138.0,SSI-IN-0147,TRAIN
5380,TRD105379,2026-08-17,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,309950.0,SSI-US-7742,TRAIN
5381,TRD105380,2026-08-07,SETTLED,INSTRUCTED,HDFC-CUST,500,306345.0,SSI-IN-0147,TRAIN
5382,TRD105381,2026-08-18,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,735598.0,SSI-US-7742,TRAIN
5383,TRD105382,2026-08-12,SETTLED,INSTRUCTED,HDFC-CUST,750,9752010.0,SSI-IN-0147,TRAIN
5384,TRD105383,2026-08-12,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,43087.5,SSI-US-7742,TRAIN
5385,TRD105384,2026-08-08,SETTLED,INSTRUCTED,ICICI-CUST,2000,5512680.0,SSI-IN-0091,TRAIN
5386,TRD105385,2026-08-05,SETTLED,INSTRUCTED,ICICI-CUST,500,588580.0,SSI-IN-0091,TEST
5387,TRD105386,2026-08-12,FAILED,INCORRECT,MORGANSTANLEY-BROKER,100,168050.0,SSI-DE-5510,TRAIN
5388,TRD105387,2026-08-19,SETTLED,INSTRUCTED,ICICI-CUST,500,1429725.0,SSI-IN-0091,TRAIN
5389,TRD105388,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,913680.0,SSI-JP-3389,TRAIN
5390,TRD105389,2026-08-18,SETTLED,INSTRUCTED,HDFC-CUST,100,17181.0,SSI-IN-0147,TEST
5391,TRD105390,2026-08-04,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,455580.0,SSI-DE-5510,TEST
5392,TRD105391,2026-08-04,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,2773155.0,SSI-DE-5510,TEST
5393,TRD105392,2026-08-04,SETTLED,INSTRUCTED,KOTAK-CUST,500,974755.0,SSI-IN-0203,TRAIN
5394,TRD105393,2026-08-10,SETTLED,INSTRUCTED,HDFC-CUST,250,420737.5,SSI-IN-0147,TEST
5395,TRD105394,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,500,621790.0,SSI-IN-0203,TRAIN
5396,TRD105395,2026-08-03,FAILED,INCORRECT,ICICI-CUST,1500,4269810.0,SSI-DE-5510,TRAIN
5397,TRD105396,2026-08-11,SETTLED,INSTRUCTED,ICICI-CUST,200,567318.0,SSI-IN-0091,TEST
5398,TRD105397,2026-08-16,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,1672960.0,SSI-US-7742,TRAIN
5399,TRD105398,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,5715820.0,SSI-JP-3389,TEST
5400,TRD105399,2026-08-16,SETTLED,INSTRUCTED,HDFC-CUST,1000,1179340.0,SSI-IN-0147,TRAIN
5401,TRD105400,2026-08-21,PENDING,MISSING,MORGANSTANLEY-BROKER,200,338792.0,,TEST
5402,TRD105401,2026-08-16,SETTLED,INSTRUCTED,KOTAK-CUST,1500,703185.0,SSI-IN-0203,TRAIN
5403,TRD105402,2026-08-04,SETTLED,INSTRUCTED,HDFC-CUST,2000,7357700.0,SSI-IN-0147,TRAIN
5404,TRD105403,2026-08-22,SETTLED,INSTRUCTED,NOMURA-BROKER,500,1842185.0,SSI-JP-3389,TRAIN
5405,TRD105404,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,2000,2474780.0,SSI-IN-0203,TEST
5406,TRD105405,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,847620.0,SSI-US-7742,TRAIN
5407,TRD105406,2026-08-19,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,6475760.0,SSI-US-7742,TEST
5408,TRD105407,2026-08-03,SETTLED,INSTRUCTED,HDFC-CUST,1500,1775310.0,SSI-IN-0147,TRAIN
5409,TRD105408,2026-08-18,SETTLED,INSTRUCTED,KOTAK-CUST,2000,345960.0,SSI-IN-0203,TRAIN
5410,TRD105409,2026-08-14,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,2738420.0,SSI-JP-3389,TRAIN
5411,TRD105410,2026-08-22,SETTLED,INSTRUCTED,HDFC-CUST,750,636277.5,SSI-IN-0147,TRAIN
5412,TRD105411,2026-08-12,SETTLED,INSTRUCTED,KOTAK-CUST,200,93944.0,SSI-IN-0203,TEST
5413,TRD105412,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,1000,1681020.0,SSI-IN-0091,TEST
5414,TRD105413,2026-08-04,SETTLED,INSTRUCTED,KOTAK-CUST,2000,1226360.0,SSI-IN-0203,TEST
5415,TRD105414,2026-08-13,SETTLED,INSTRUCTED,KOTAK-CUST,750,2751442.5,SSI-IN-0203,TRAIN
5416,TRD105415,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,500,1375185.0,SSI-IN-0203,TRAIN
5417,TRD105416,2026-08-18,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,4116585.0,SSI-US-7742,TEST
5418,TRD105417,2026-08-03,SETTLED,INSTRUCTED,NOMURA-BROKER,200,550560.0,SSI-JP-3389,TRAIN
5419,TRD105418,2026-08-02,SETTLED,INSTRUCTED,KOTAK-CUST,250,687630.0,SSI-IN-0203,TRAIN
5420,TRD105419,2026-08-07,SETTLED,INSTRUCTED,KOTAK-CUST,200,94236.0,SSI-IN-0203,TRAIN
5421,TRD105420,2026-08-17,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,1219080.0,SSI-US-7742,TRAIN
5422,TRD105421,2026-08-11,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,413940.0,SSI-US-7742,TRAIN
5423,TRD105422,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,200,93800.0,SSI-IN-0203,TRAIN
5424,TRD105423,2026-08-17,SETTLED,INSTRUCTED,ICICI-CUST,750,1414897.5,SSI-IN-0091,TEST
5425,TRD105424,2026-08-02,SETTLED,INSTRUCTED,ICICI-CUST,200,93418.0,SSI-IN-0091,TRAIN
5426,TRD105425,2026-08-07,SETTLED,INSTRUCTED,KOTAK-CUST,100,273821.0,SSI-IN-0203,TEST
5427,TRD105426,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,750,458490.0,SSI-IN-0091,TRAIN
5428,TRD105427,2026-08-15,PENDING,MISSING,MORGANSTANLEY-BROKER,750,1422547.5,,TRAIN
5429,TRD105428,2026-08-22,SETTLED,INSTRUCTED,ICICI-CUST,100,118326.0,SSI-IN-0091,TRAIN
5430,TRD105429,2026-08-16,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,738258.0,SSI-US-7742,TRAIN
5431,TRD105430,2026-08-02,SETTLED,INSTRUCTED,KOTAK-CUST,250,421685.0,SSI-IN-0203,TRAIN
5432,TRD105431,2026-08-18,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,85845.0,SSI-DE-5510,TRAIN
5433,TRD105432,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,500,941215.0,SSI-IN-0203,TRAIN
5434,TRD105433,2026-08-13,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,821398.0,SSI-US-7742,TRAIN
5435,TRD105434,2026-08-09,PENDING,MISSING,DEUTSCHE-BROKER,100,284325.0,,TRAIN
5436,TRD105435,2026-08-14,SETTLED,INSTRUCTED,NOMURA-BROKER,250,152365.0,SSI-JP-3389,TRAIN
5437,TRD105436,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,1000,2842230.0,SSI-IN-0203,TRAIN
5438,TRD105437,2026-08-12,SETTLED,INSTRUCTED,KOTAK-CUST,200,333610.0,SSI-IN-0203,TRAIN
5439,TRD105438,2026-08-02,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,100,412652.0,SSI-DE-5510,TRAIN
5440,TRD105439,2026-08-22,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,2065260.0,SSI-US-7742,TEST
5441,TRD105440,2026-08-06,SETTLED,INSTRUCTED,HDFC-CUST,100,274177.0,SSI-IN-0147,TRAIN
5442,TRD105441,2026-08-15,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,310655.0,SSI-DE-5510,TRAIN
5443,TRD105442,2026-08-06,SETTLED,INSTRUCTED,KOTAK-CUST,500,6493930.0,SSI-IN-0203,TRAIN
5444,TRD105443,2026-08-12,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,6156930.0,SSI-JP-3389,TEST
5445,TRD105444,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,152455.0,SSI-US-7742,TEST
5446,TRD105445,2026-08-12,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,422540.0,SSI-US-7742,TRAIN
5447,TRD105446,2026-08-21,SETTLED,INSTRUCTED,KOTAK-CUST,250,922060.0,SSI-IN-0203,TRAIN
5448,TRD105447,2026-08-07,SETTLED,INSTRUCTED,HDFC-CUST,750,934950.0,SSI-IN-0147,TRAIN
5449,TRD105448,2026-08-13,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,846390.0,SSI-US-7742,TRAIN
5450,TRD105449,2026-08-07,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,1963050.0,SSI-US-7742,TEST
5451,TRD105450,2026-08-17,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,5690520.0,SSI-JP-3389,TEST
5452,TRD105451,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,500,1370890.0,SSI-IN-0147,TEST
5453,TRD105452,2026-08-17,SETTLED,INSTRUCTED,KOTAK-CUST,2000,2481400.0,SSI-IN-0203,TRAIN
5454,TRD105453,2026-08-20,SETTLED,INSTRUCTED,HDFC-CUST,1500,1766205.0,SSI-IN-0147,TEST
5455,TRD105454,2026-08-03,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,1271692.5,SSI-DE-5510,TRAIN
5456,TRD105455,2026-08-19,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,294737.5,SSI-DE-5510,TRAIN
5457,TRD105456,2026-08-17,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,848160.0,SSI-DE-5510,TRAIN
5458,TRD105457,2026-08-14,FAILED,INCORRECT,ICICI-CUST,750,129532.5,SSI-DE-5510,TRAIN
5459,TRD105458,2026-08-10,SETTLED,INSTRUCTED,ICICI-CUST,100,413665.0,SSI-IN-0091,TRAIN
5460,TRD105459,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,12947980.0,SSI-JP-3389,TRAIN
5461,TRD105460,2026-08-03,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,571558.0,SSI-US-7742,TRAIN
5462,TRD105461,2026-08-16,PENDING,MISSING,MORGANSTANLEY-BROKER,750,9731955.0,,TRAIN
5463,TRD105462,2026-08-05,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,1893480.0,SSI-JP-3389,TRAIN
5464,TRD105463,2026-08-03,SETTLED,INSTRUCTED,HDFC-CUST,200,335662.0,SSI-IN-0147,TRAIN
5465,TRD105464,2026-08-20,SETTLED,INSTRUCTED,KOTAK-CUST,500,1428805.0,SSI-IN-0203,TRAIN
5466,TRD105465,2026-08-20,SETTLED,INSTRUCTED,KOTAK-CUST,250,310075.0,SSI-IN-0203,TRAIN
5467,TRD105466,2026-08-17,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,339048.0,SSI-US-7742,TRAIN
5468,TRD105467,2026-08-11,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,457012.5,SSI-US-7742,TRAIN
5469,TRD105468,2026-08-05,SETTLED,INSTRUCTED,HDFC-CUST,2000,26020500.0,SSI-IN-0147,TRAIN
5470,TRD105469,2026-08-14,PENDING,INSTRUCTED,NOMURA-BROKER,200,122062.0,SSI-JP-3389,TRAIN
5471,TRD105470,2026-08-06,SETTLED,INSTRUCTED,HDFC-CUST,200,122106.0,SSI-IN-0147,TRAIN
5472,TRD105471,2026-08-08,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,946090.0,SSI-DE-5510,TEST
5473,TRD105472,2026-08-10,SETTLED,INSTRUCTED,NOMURA-BROKER,200,337950.0,SSI-JP-3389,TEST
5474,TRD105473,2026-08-14,SETTLED,INSTRUCTED,KOTAK-CUST,750,2142757.5,SSI-IN-0203,TRAIN
5475,TRD105474,2026-08-09,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,1030727.5,SSI-US-7742,TRAIN
5476,TRD105475,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,2836430.0,SSI-JP-3389,TRAIN
5477,TRD105476,2026-08-11,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,5716680.0,SSI-JP-3389,TEST
5478,TRD105477,2026-08-15,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,472302.5,SSI-DE-5510,TRAIN
5479,TRD105478,2026-08-12,SETTLED,INSTRUCTED,NOMURA-BROKER,500,946330.0,SSI-JP-3389,TRAIN
5480,TRD105479,2026-08-17,SETTLED,INSTRUCTED,HDFC-CUST,500,86500.0,SSI-IN-0147,TRAIN
5481,TRD105480,2026-08-22,PENDING,INSTRUCTED,HDFC-CUST,500,1842060.0,SSI-IN-0147,TRAIN
5482,TRD105481,2026-08-14,SETTLED,INSTRUCTED,ICICI-CUST,100,410064.0,SSI-IN-0091,TRAIN
5483,TRD105482,2026-08-08,SETTLED,INSTRUCTED,NOMURA-BROKER,250,683432.5,SSI-JP-3389,TRAIN
5484,TRD105483,2026-08-12,FAILED,INCORRECT,HDFC-CUST,1500,259890.0,SSI-JP-3389,TRAIN
5485,TRD105484,2026-08-05,SETTLED,INSTRUCTED,ICICI-CUST,1000,845400.0,SSI-IN-0091,TRAIN
5486,TRD105485,2026-08-16,SETTLED,INSTRUCTED,HDFC-CUST,500,1419055.0,SSI-IN-0147,TRAIN
5487,TRD105486,2026-08-09,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,5708000.0,SSI-DE-5510,TEST
5488,TRD105487,2026-08-08,SETTLED,INSTRUCTED,KOTAK-CUST,250,1031345.0,SSI-IN-0203,TRAIN
5489,TRD105488,2026-08-07,PENDING,MISSING,NOMURA-BROKER,1000,3663650.0,,TEST
5490,TRD105489,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,118055.0,SSI-US-7742,TRAIN
5491,TRD105490,2026-08-07,SETTLED,INSTRUCTED,ICICI-CUST,100,117992.0,SSI-IN-0091,TRAIN
5492,TRD105491,2026-08-05,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,3259400.0,SSI-US-7742,TRAIN
5493,TRD105492,2026-08-22,SETTLED,INSTRUCTED,NOMURA-BROKER,500,946060.0,SSI-JP-3389,TRAIN
5494,TRD105493,2026-08-08,SETTLED,INSTRUCTED,ICICI-CUST,100,273548.0,SSI-IN-0091,TRAIN
5495,TRD105494,2026-08-16,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,169052.0,SSI-US-7742,TRAIN
5496,TRD105495,2026-08-19,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,940555.0,SSI-US-7742,TRAIN
5497,TRD105496,2026-08-11,SETTLED,INSTRUCTED,ICICI-CUST,100,1303010.0,SSI-IN-0091,TRAIN
5498,TRD105497,2026-08-11,SETTLED,INSTRUCTED,ICICI-CUST,250,715865.0,SSI-IN-0091,TRAIN
5499,TRD105498,2026-08-19,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,5701760.0,SSI-DE-5510,TRAIN
5500,TRD105499,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,2000,7347380.0,SSI-IN-0203,TRAIN
5501,TRD105500,2026-08-03,SETTLED,INSTRUCTED,KOTAK-CUST,200,235586.0,SSI-IN-0203,TRAIN
5502,TRD105501,2026-08-21,SETTLED,INSTRUCTED,KOTAK-CUST,500,86130.0,SSI-IN-0203,TRAIN
5503,TRD105502,2026-08-12,SETTLED,INSTRUCTED,ICICI-CUST,250,117227.5,SSI-IN-0091,TEST
5504,TRD105503,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,250,683237.5,SSI-JP-3389,TRAIN
5505,TRD105504,2026-08-10,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,100,17276.0,SSI-DE-5510,TRAIN
5506,TRD105505,2026-08-08,FAILED,INCORRECT,KOTAK-CUST,1500,701670.0,SSI-US-7742,TEST
5507,TRD105506,2026-08-14,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,6198690.0,SSI-DE-5510,TRAIN
5508,TRD105507,2026-08-14,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,703800.0,SSI-US-7742,TRAIN
5509,TRD105508,2026-08-04,SETTLED,INSTRUCTED,ICICI-CUST,200,249296.0,SSI-IN-0091,TRAIN
5510,TRD105509,2026-08-11,SETTLED,INSTRUCTED,ICICI-CUST,250,117785.0,SSI-IN-0091,TRAIN
5511,TRD105510,2026-08-12,SETTLED,INSTRUCTED,HDFC-CUST,2000,3912880.0,SSI-IN-0147,TRAIN
5512,TRD105511,2026-08-10,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,572762.0,SSI-US-7742,TRAIN
5513,TRD105512,2026-08-21,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,1265977.5,SSI-US-7742,TRAIN
5514,TRD105513,2026-08-10,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,3351960.0,SSI-DE-5510,TRAIN
5515,TRD105514,2026-08-08,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,5708320.0,SSI-DE-5510,TRAIN
5516,TRD105515,2026-08-20,SETTLED,INSTRUCTED,HDFC-CUST,2000,5484240.0,SSI-IN-0147,TRAIN
5517,TRD105516,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,100,275476.0,SSI-JP-3389,TRAIN
5518,TRD105517,2026-08-05,SETTLED,INSTRUCTED,HDFC-CUST,1000,1679830.0,SSI-IN-0147,TRAIN
5519,TRD105518,2026-08-04,SETTLED,INSTRUCTED,HDFC-CUST,2000,346600.0,SSI-IN-0147,TRAIN
5520,TRD105519,2026-08-18,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,2849300.0,SSI-US-7742,TRAIN
5521,TRD105520,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,500,421285.0,SSI-IN-0147,TEST
5522,TRD105521,2026-08-19,SETTLED,INSTRUCTED,NOMURA-BROKER,100,168206.0,SSI-JP-3389,TRAIN
5523,TRD105522,2026-08-08,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,345980.0,SSI-DE-5510,TRAIN
5524,TRD105523,2026-08-10,SETTLED,INSTRUCTED,ICICI-CUST,500,1430980.0,SSI-IN-0091,TRAIN
5525,TRD105524,2026-08-18,SETTLED,INSTRUCTED,KOTAK-CUST,500,421215.0,SSI-IN-0203,TRAIN
5526,TRD105525,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,2000,2369140.0,SSI-IN-0091,TRAIN
5527,TRD105526,2026-08-10,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,100,168237.0,SSI-DE-5510,TRAIN
5528,TRD105527,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,500,1369335.0,SSI-IN-0091,TRAIN
5529,TRD105528,2026-08-17,SETTLED,INSTRUCTED,KOTAK-CUST,200,122350.0,SSI-IN-0203,TRAIN
5530,TRD105529,2026-08-22,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,3366680.0,SSI-DE-5510,TRAIN
5531,TRD105530,2026-08-13,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,424185.0,SSI-DE-5510,TRAIN
5532,TRD105531,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,100,1301103.0,SSI-IN-0203,TRAIN
5533,TRD105532,2026-08-19,SETTLED,INSTRUCTED,NOMURA-BROKER,250,1028030.0,SSI-JP-3389,TEST
5534,TRD105533,2026-08-18,SETTLED,INSTRUCTED,KOTAK-CUST,750,3080377.5,SSI-IN-0203,TRAIN
5535,TRD105534,2026-08-22,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,248720.0,SSI-US-7742,TRAIN
5536,TRD105535,2026-08-20,SETTLED,INSTRUCTED,HDFC-CUST,500,846965.0,SSI-IN-0147,TRAIN
5537,TRD105536,2026-08-20,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,947170.0,SSI-US-7742,TEST
5538,TRD105537,2026-08-05,SETTLED,INSTRUCTED,HDFC-CUST,100,84149.0,SSI-IN-0147,TRAIN
5539,TRD105538,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,750,934770.0,SSI-IN-0203,TRAIN
5540,TRD105539,2026-08-10,SETTLED,INSTRUCTED,ICICI-CUST,2000,343420.0,SSI-IN-0091,TRAIN
5541,TRD105540,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,168696.0,SSI-US-7742,TRAIN
5542,TRD105541,2026-08-12,SETTLED,INSTRUCTED,KOTAK-CUST,200,34456.0,SSI-IN-0203,TRAIN
5543,TRD105542,2026-08-15,SETTLED,INSTRUCTED,KOTAK-CUST,2000,940160.0,SSI-IN-0203,TRAIN
5544,TRD105543,2026-08-17,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,2544765.0,SSI-DE-5510,TEST
5545,TRD105544,2026-08-12,SETTLED,INSTRUCTED,NOMURA-BROKER,100,189030.0,SSI-JP-3389,TRAIN
5546,TRD105545,2026-08-07,SETTLED,INSTRUCTED,ICICI-CUST,1000,1245520.0,SSI-IN-0091,TRAIN
5547,TRD105546,2026-08-19,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,2139442.5,SSI-US-7742,TRAIN
5548,TRD105547,2026-08-16,SETTLED,INSTRUCTED,KOTAK-CUST,2000,2372200.0,SSI-IN-0203,TRAIN
5549,TRD105548,2026-08-04,SETTLED,INSTRUCTED,NOMURA-BROKER,250,470235.0,SSI-JP-3389,TRAIN
5550,TRD105549,2026-08-19,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,423000.0,SSI-DE-5510,TEST
5551,TRD105550,2026-08-14,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,2049615.0,SSI-DE-5510,TRAIN
5552,TRD105551,2026-08-03,SETTLED,INSTRUCTED,HDFC-CUST,1500,2528055.0,SSI-IN-0147,TRAIN
5553,TRD105552,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,617645.0,SSI-US-7742,TRAIN
5554,TRD105553,2026-08-05,SETTLED,INSTRUCTED,ICICI-CUST,100,168185.0,SSI-IN-0091,TRAIN
5555,TRD105554,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,1000,1686200.0,SSI-IN-0203,TRAIN
5556,TRD105555,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,1000,842500.0,SSI-IN-0203,TRAIN
5557,TRD105556,2026-08-08,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,4103230.0,SSI-DE-5510,TRAIN
5558,TRD105557,2026-08-18,SETTLED,INSTRUCTED,HDFC-CUST,2000,1694700.0,SSI-IN-0147,TRAIN
5559,TRD105558,2026-08-19,SETTLED,INSTRUCTED,HDFC-CUST,2000,346480.0,SSI-IN-0147,TRAIN
5560,TRD105559,2026-08-14,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,976170.0,SSI-DE-5510,TRAIN
5561,TRD105560,2026-08-19,SETTLED,INSTRUCTED,NOMURA-BROKER,500,980860.0,SSI-JP-3389,TRAIN
5562,TRD105561,2026-08-22,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,1460445.0,SSI-US-7742,TRAIN
5563,TRD105562,2026-08-05,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,2945400.0,SSI-US-7742,TRAIN
5564,TRD105563,2026-08-21,SETTLED,INSTRUCTED,KOTAK-CUST,750,1422840.0,SSI-IN-0203,TEST
5565,TRD105564,2026-08-14,SETTLED,INSTRUCTED,NOMURA-BROKER,250,152727.5,SSI-JP-3389,TRAIN
5566,TRD105565,2026-08-17,FAILED,INCORRECT,MORGANSTANLEY-BROKER,1000,1696090.0,SSI-IN-0203,TEST
5567,TRD105566,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,2000,3382980.0,SSI-IN-0091,TRAIN
5568,TRD105567,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,2000,3792440.0,SSI-IN-0091,TRAIN
5569,TRD105568,2026-08-16,SETTLED,INSTRUCTED,HDFC-CUST,100,1293949.0,SSI-IN-0147,TRAIN
